"","sub","item","Freq","word_num","wordID","target","FFD","SFD","GD","TVT","corpus"
"1709",1073944,27,"high",10,"table","Yes",192.7998046875,192.7998046875,192.7998046875,192.7998046875,"Frequency corpus"
"1710",1073944,34,"low",4,"neat","Yes",365.7001953125,365.7001953125,365.7001953125,365.7001953125,"Frequency corpus"
"1711",1073944,40,"low",8,"bulky","Yes",304.59985351562,304.59985351562,304.59985351562,304.59985351562,"Frequency corpus"
"1712",1073944,41,"low",9,"stale","Yes",272.19995117188,272.19995117188,272.19995117188,272.19995117188,"Frequency corpus"
"1713",1073944,17,"high",4,"market","Yes",128.60009765625,128.60009765625,128.60009765625,128.60009765625,"Frequency corpus"
"1714",1073944,2,"high",7,"green","Yes",192.80004882813,192.80004882813,192.80004882813,192.80004882813,"Frequency corpus"
"1715",1073944,1,"high",5,"social","Yes",208.19995117188,208.19995117188,208.19995117188,208.19995117188,"Frequency corpus"
"1716",1073944,56,"low",6,"crow","Yes",561.10009765625,561.10009765625,561.10009765625,561.10009765625,"Frequency corpus"
"1717",1073944,50,"low",5,"maize","Yes",369.39990234375,369.39990234375,369.39990234375,369.39990234375,"Frequency corpus"
"1718",1073944,8,"high",4,"short","Yes",143.5,143.5,143.5,143.5,"Frequency corpus"
"1719",1073944,28,"high",5,"weather","Yes",NA,NA,NA,272,"Frequency corpus"
"1720",1073944,20,"high",5,"glass","Yes",304.199951171875,304.199951171875,304.199951171875,304.199951171875,"Frequency corpus"
"1721",1073944,36,"low",6,"sincere","Yes",NA,NA,NA,432.19995117187,"Frequency corpus"
"1722",1073944,33,"low",4,"sturdy","Yes",NA,NA,NA,431.69995117188,"Frequency corpus"
"1723",1073944,29,"high",5,"history","Yes",208,208,208,303.89990234375,"Frequency corpus"
"1724",1073944,24,"high",6,"picture","Yes",303.69995117187,303.69995117187,303.69995117187,303.69995117187,"Frequency corpus"
"1725",1073944,18,"high",5,"house","Yes",159,159,159,336,"Frequency corpus"
"1726",1073944,42,"low",4,"prompt","Yes",288.09985351562,288.09985351562,288.09985351562,288.09985351562,"Frequency corpus"
"1727",1073944,57,"low",10,"mentor","Yes",NA,NA,NA,319.19995117187,"Frequency corpus"
"1728",1073944,10,"high",5,"quiet","Yes",144,144,144,257.10009765625,"Frequency corpus"
"1729",1073944,9,"high",8,"local","Yes",NA,NA,NA,304.600097656259,"Frequency corpus"
"1730",1073944,46,"low",7,"pawn","Yes",558.80004882812,558.80004882812,558.80004882812,558.80004882812,"Frequency corpus"
"1731",1073944,55,"low",7,"purse","Yes",559.80004882812,559.80004882812,559.80004882812,656,"Frequency corpus"
"1732",1073944,53,"low",6,"folder","Yes",607.10009765625,607.10009765625,607.10009765625,607.10009765625,"Frequency corpus"
"1733",1073944,39,"low",6,"nerdy","Yes",512.09985351562,512.09985351562,512.09985351562,512.09985351562,"Frequency corpus"
"1734",1073944,6,"high",5,"clever","Yes",NA,NA,NA,272.100097656259,"Frequency corpus"
"1735",1073944,43,"low",7,"wavy","Yes",303.89990234375,303.89990234375,303.89990234375,303.89990234375,"Frequency corpus"
"1736",1073944,47,"low",5,"motel","Yes",NA,NA,NA,398.80004882813,"Frequency corpus"
"1737",1073944,26,"high",10,"foot","Yes",447.60009765626,447.60009765626,447.60009765626,447.60009765626,"Frequency corpus"
"1738",1073944,7,"high",7,"classic","Yes",559.89990234374,559.89990234374,559.89990234374,880.09985351564,"Frequency corpus"
"1739",1073951,18,"low",5,"shack","Yes",176,176,176,176,"Frequency corpus"
"1740",1073951,2,"low",7,"beige","Yes",491.400146484375,491.400146484375,491.400146484375,608.500244140625,"Frequency corpus"
"1741",1073951,48,"high",7,"crime","Yes",735.7998046875,735.7998046875,735.7998046875,735.7998046875,"Frequency corpus"
"1742",1073951,14,"low",5,"airy","Yes",NA,NA,NA,507.89990234375,"Frequency corpus"
"1743",1073951,33,"high",4,"strong","Yes",NA,NA,NA,224.69995117187,"Frequency corpus"
"1744",1073951,6,"low",5,"astute","Yes",394.900146484375,394.900146484375,394.900146484375,799.600097656174,"Frequency corpus"
"1745",1073951,47,"high",5,"hotel","Yes",448.5,448.5,448.5,448.5,"Frequency corpus"
"1746",1073951,60,"high",8,"floor","Yes",NA,NA,NA,224.10009765625,"Frequency corpus"
"1747",1073951,3,"low",5,"sizable","Yes",221.60009765625,221.60009765625,221.60009765625,509.99999999999,"Frequency corpus"
"1748",1073951,40,"high",8,"heavy","Yes",NA,NA,NA,288.5,"Frequency corpus"
"1749",1073951,46,"high",7,"wine","Yes",NA,NA,NA,224.2998046875,"Frequency corpus"
"1750",1073951,24,"low",6,"proverb","Yes",NA,NA,NA,112.10009765626,"Frequency corpus"
"1751",1073951,38,"high",7,"quick","Yes",514.10009765625,514.10009765625,514.10009765625,514.10009765625,"Frequency corpus"
"1752",1073951,7,"low",7,"archaic","Yes",671.599853515625,NA,1055.69995117188,1055.69995117188,"Frequency corpus"
"1753",1073951,26,"low",10,"heel","Yes",513.19995117187,513.19995117187,513.19995117187,1921.10009765625,"Frequency corpus"
"1754",1073951,28,"low",5,"terrain","Yes",NA,NA,NA,806.30004882812,"Frequency corpus"
"1755",1073951,43,"high",7,"long","Yes",NA,NA,NA,115.40014648438,"Frequency corpus"
"1756",1073951,9,"low",8,"famed","Yes",784.39990234375,NA,1635.30004882813,1635.30004882813,"Frequency corpus"
"1757",1073951,23,"low",7,"server","Yes",NA,NA,NA,176.09985351562,"Frequency corpus"
"1758",1073957,41,"high",9,"usual","Yes",593.19995117187,593.19995117187,593.19995117187,593.19995117187,"Frequency corpus"
"1759",1073957,24,"low",6,"proverb","Yes",336.69995117188,336.69995117188,336.69995117188,336.69995117188,"Frequency corpus"
"1760",1073957,49,"high",5,"fight","Yes",640.39990234375,640.39990234375,640.39990234375,640.39990234375,"Frequency corpus"
"1761",1073957,10,"low",5,"dense","Yes",541.800048828125,541.800048828125,541.800048828125,541.800048828125,"Frequency corpus"
"1762",1073957,47,"high",5,"hotel","Yes",495.300048828125,495.300048828125,495.300048828125,495.300048828125,"Frequency corpus"
"1763",1073957,32,"high",6,"large","Yes",864.19995117187,864.19995117187,864.19995117187,864.19995117187,"Frequency corpus"
"1764",1073957,35,"high",6,"lovely","Yes",496.199951171875,496.199951171875,496.199951171875,496.199951171875,"Frequency corpus"
"1765",1073957,11,"low",9,"plush","Yes",625.69995117187,625.69995117187,625.69995117187,625.69995117187,"Frequency corpus"
"1766",1073957,5,"low",6,"solemn","Yes",528.80004882813,528.80004882813,528.80004882813,528.80004882813,"Frequency corpus"
"1767",1073957,6,"low",5,"astute","Yes",497.19995117187,497.19995117187,497.19995117187,497.19995117187,"Frequency corpus"
"1768",1073957,28,"low",5,"terrain","Yes",464,464,464,464,"Frequency corpus"
"1769",1073957,1,"low",5,"chatty","Yes",269.699951171875,269.699951171875,269.699951171875,269.699951171875,"Frequency corpus"
"1770",1073957,25,"low",9,"gel","Yes",271.5,271.5,271.5,271.5,"Frequency corpus"
"1771",1073957,40,"high",8,"heavy","Yes",463.19995117188,463.19995117188,463.19995117188,463.19995117188,"Frequency corpus"
"1772",1073957,46,"high",7,"wine","Yes",129.90014648437,129.90014648437,129.90014648437,129.90014648437,"Frequency corpus"
"1773",1073957,37,"high",6,"careful","Yes",399.60009765625,399.60009765625,399.60009765625,399.60009765625,"Frequency corpus"
"1774",1073957,43,"high",7,"long","Yes",528.5,528.5,528.5,528.5,"Frequency corpus"
"1775",1073957,29,"low",5,"archive","Yes",861.899902343755,861.899902343755,861.899902343755,861.899902343755,"Frequency corpus"
"1776",1073957,18,"low",5,"shack","Yes",158.39990234375,158.39990234375,158.39990234375,158.39990234375,"Frequency corpus"
"1777",1073957,27,"low",10,"couch","Yes",144,144,144,940,"Frequency corpus"
"1778",1073957,58,"high",6,"bedroom","Yes",703.699951171875,703.699951171875,703.699951171875,703.699951171875,"Frequency corpus"
"1779",1073957,38,"high",7,"quick","Yes",528.19995117188,NA,671.89990234376,671.89990234376,"Frequency corpus"
"1780",1073957,3,"low",5,"sizable","Yes",578,578,578,578,"Frequency corpus"
"1781",1073957,39,"high",6,"happy","Yes",558.80004882813,558.80004882813,558.80004882813,558.80004882813,"Frequency corpus"
"1782",1073957,22,"low",9,"tempo","Yes",NA,NA,NA,436.10009765625,"Frequency corpus"
"1783",1073957,12,"low",5,"docile","Yes",897.599853515625,897.599853515625,897.599853515625,897.599853515625,"Frequency corpus"
"1784",1073957,36,"high",6,"welcome","Yes",928.09985351563,NA,1454.59985351563,1454.59985351563,"Frequency corpus"
"1785",1073959,2,"low",7,"beige","Yes",271.60009765625,271.60009765625,271.60009765625,271.60009765625,"Frequency corpus"
"1786",1073959,18,"low",5,"shack","Yes",480.60009765625,480.60009765625,480.60009765625,480.60009765625,"Frequency corpus"
"1787",1073959,32,"high",6,"large","Yes",176.40014648437,176.40014648437,176.40014648437,176.40014648437,"Frequency corpus"
"1788",1073959,14,"low",5,"airy","Yes",192.30004882812,192.30004882812,192.30004882812,1184.19995117187,"Frequency corpus"
"1789",1073959,1,"low",5,"chatty","Yes",NA,NA,NA,304.2998046875,"Frequency corpus"
"1790",1073959,37,"high",6,"careful","Yes",304.10009765625,304.10009765625,304.10009765625,608.30029296875,"Frequency corpus"
"1791",1073959,53,"high",6,"record","Yes",351.800048828125,351.800048828125,351.800048828125,623.699707031255,"Frequency corpus"
"1792",1073959,40,"high",8,"heavy","Yes",224.19995117187,224.19995117187,224.19995117187,224.19995117187,"Frequency corpus"
"1793",1073959,3,"low",5,"sizable","Yes",305.19995117187,305.19995117187,305.19995117187,305.19995117187,"Frequency corpus"
"1794",1073959,6,"low",5,"astute","Yes",304.10009765625,304.10009765625,304.10009765625,304.10009765625,"Frequency corpus"
"1795",1073959,8,"low",4,"blunt","Yes",304.69995117188,304.69995117188,304.69995117188,304.69995117188,"Frequency corpus"
"1796",1073959,34,"high",4,"nice","Yes",160.30004882812,160.30004882812,160.30004882812,160.30004882812,"Frequency corpus"
"1797",1073959,10,"low",5,"dense","Yes",128.199951171875,128.199951171875,128.199951171875,128.199951171875,"Frequency corpus"
"1798",1073959,58,"high",6,"bedroom","Yes",96.2001953125,96.2001953125,96.2001953125,96.2001953125,"Frequency corpus"
"1799",1073959,11,"low",9,"plush","Yes",143.90014648437,143.90014648437,143.90014648437,143.90014648437,"Frequency corpus"
"1800",1073959,46,"high",7,"wine","Yes",95.59985351563,95.59985351563,95.59985351563,95.59985351563,"Frequency corpus"
"1801",1073959,19,"low",5,"foyer","Yes",207.5,207.5,207.5,207.5,"Frequency corpus"
"1802",1073959,59,"high",4,"meeting","Yes",127.300048828125,NA,399.599853515625,527.899658203125,"Frequency corpus"
"1803",1073959,52,"high",4,"rain","Yes",240.199951171875,240.199951171875,240.199951171875,240.199951171875,"Frequency corpus"
"1804",1073959,4,"low",7,"cyan","Yes",127.5,127.5,127.5,127.5,"Frequency corpus"
"1805",1073959,48,"high",7,"crime","Yes",95.39990234375,95.39990234375,95.39990234375,95.39990234375,"Frequency corpus"
"1806",1073959,24,"low",6,"proverb","Yes",128.40014648437,NA,399.70019531249,399.70019531249,"Frequency corpus"
"1807",1073959,33,"high",4,"strong","Yes",303.900146484375,303.900146484375,303.900146484375,303.900146484375,"Frequency corpus"
"1808",1073959,38,"high",7,"quick","Yes",144.30004882813,144.30004882813,144.30004882813,255.89990234376,"Frequency corpus"
"1809",1073959,54,"high",7,"problem","Yes",NA,NA,NA,159.80004882813,"Frequency corpus"
"1810",1073959,5,"low",6,"solemn","Yes",NA,NA,NA,95.800048828125,"Frequency corpus"
"1811",1073959,13,"low",6,"casual","Yes",159.999999999995,159.999999999995,159.999999999995,288.199951171875,"Frequency corpus"
"1812",1073959,39,"high",6,"happy","Yes",96.19995117187,96.19995117187,96.19995117187,96.19995117187,"Frequency corpus"
"1813",1073959,17,"low",4,"tavern","Yes",319.7998046875,319.7998046875,319.7998046875,591.89990234375,"Frequency corpus"
"1814",1073959,22,"low",9,"tempo","Yes",96.40014648437,96.40014648437,96.40014648437,96.40014648437,"Frequency corpus"
"1815",1073959,49,"high",5,"fight","Yes",192,192,192,192,"Frequency corpus"
"1816",1073959,15,"low",4,"numb","Yes",288.59985351563,288.59985351563,288.59985351563,288.59985351563,"Frequency corpus"
"1817",1073959,9,"low",8,"famed","Yes",239.40014648437,239.40014648437,239.40014648437,239.40014648437,"Frequency corpus"
"1818",1073959,20,"low",5,"prism","Yes",543.499999999995,543.499999999995,543.499999999995,543.499999999995,"Frequency corpus"
"1819",1073959,29,"low",5,"archive","Yes",224.300048828125,224.300048828125,224.300048828125,224.300048828125,"Frequency corpus"
"1820",1073959,27,"low",10,"couch","Yes",144,144,144,144,"Frequency corpus"
"1821",1073959,50,"high",5,"sugar","Yes",161.5,161.5,161.5,161.5,"Frequency corpus"
"1822",1073959,31,"high",4,"modern","Yes",176,176,176,176,"Frequency corpus"
"1823",1073959,35,"high",6,"lovely","Yes",192.10009765625,192.10009765625,192.10009765625,192.10009765625,"Frequency corpus"
"1824",1073959,36,"high",6,"welcome","Yes",95.300048828125,95.300048828125,95.300048828125,95.300048828125,"Frequency corpus"
"1825",1073959,23,"low",7,"server","Yes",80.2998046875,80.2998046875,80.2998046875,80.2998046875,"Frequency corpus"
"1826",1073961,53,"high",6,"record","Yes",481.599853515625,481.599853515625,481.599853515625,481.599853515625,"Frequency corpus"
"1827",1073961,22,"low",9,"tempo","Yes",943.59985351563,943.59985351563,943.59985351563,943.59985351563,"Frequency corpus"
"1828",1073961,45,"high",8,"real","Yes",NA,NA,NA,155.89990234375,"Frequency corpus"
"1829",1073961,4,"low",7,"cyan","Yes",528.19995117188,528.19995117188,528.19995117188,528.19995117188,"Frequency corpus"
"1830",1073961,29,"low",5,"archive","Yes",335.000000000005,335.000000000005,335.000000000005,335.000000000005,"Frequency corpus"
"1831",1073961,54,"high",7,"problem","Yes",558.10009765624,558.10009765624,558.10009765624,701.90014648437,"Frequency corpus"
"1832",1073961,19,"low",5,"foyer","Yes",498.5,498.5,498.5,498.5,"Frequency corpus"
"1833",1073961,59,"high",4,"meeting","Yes",116.10009765625,116.10009765625,116.10009765625,116.10009765625,"Frequency corpus"
"1834",1073961,26,"low",10,"heel","Yes",159.09985351563,159.09985351563,159.09985351563,159.09985351563,"Frequency corpus"
"1835",1073961,50,"high",5,"sugar","Yes",NA,NA,NA,511.400146484375,"Frequency corpus"
"1836",1073961,23,"low",7,"server","Yes",160.800048828125,160.800048828125,160.800048828125,160.800048828125,"Frequency corpus"
"1837",1073961,14,"low",5,"airy","Yes",624.199951171875,624.199951171875,624.199951171875,624.199951171875,"Frequency corpus"
"1838",1073961,57,"high",10,"father","Yes",871.7998046875,871.7998046875,871.7998046875,871.7998046875,"Frequency corpus"
"1839",1073961,46,"high",7,"wine","Yes",283.500000000005,283.500000000005,283.500000000005,283.500000000005,"Frequency corpus"
"1840",1073961,60,"high",8,"floor","Yes",NA,NA,NA,88.7001953125,"Frequency corpus"
"1841",1073961,1,"low",5,"chatty","Yes",495,495,495,495,"Frequency corpus"
"1842",1073961,42,"high",4,"proper","Yes",477.900146484375,477.900146484375,477.900146484375,477.900146484375,"Frequency corpus"
"1843",1073961,27,"low",10,"couch","Yes",311,311,311,311,"Frequency corpus"
"1844",1073961,3,"low",5,"sizable","Yes",665.2001953125,665.2001953125,665.2001953125,665.2001953125,"Frequency corpus"
"1845",1073961,31,"high",4,"modern","Yes",125.2998046875,NA,728.599609375,728.599609375,"Frequency corpus"
"1846",1073961,7,"low",7,"archaic","Yes",370.599853515625,NA,477.699707031255,477.699707031255,"Frequency corpus"
"1847",1073961,24,"low",6,"proverb","Yes",469.7998046875,469.7998046875,469.7998046875,469.7998046875,"Frequency corpus"
"1848",1073961,51,"high",5,"staff","Yes",148.800048828125,148.800048828125,148.800048828125,148.800048828125,"Frequency corpus"
"1849",1073961,43,"high",7,"long","Yes",862.300048828125,862.300048828125,862.300048828125,862.300048828125,"Frequency corpus"
"1850",1073961,34,"high",4,"nice","Yes",466.300048828125,466.300048828125,466.300048828125,466.300048828125,"Frequency corpus"
"1851",1073961,41,"high",9,"usual","Yes",474.19995117187,474.19995117187,474.19995117187,474.19995117187,"Frequency corpus"
"1852",1073961,20,"low",5,"prism","Yes",123,123,123,123,"Frequency corpus"
"1853",1073961,11,"low",9,"plush","Yes",NA,NA,NA,581.19995117188,"Frequency corpus"
"1854",1073961,25,"low",9,"gel","Yes",621.5,621.5,621.5,621.5,"Frequency corpus"
"1855",1073961,49,"high",5,"fight","Yes",463.7001953125,463.7001953125,463.7001953125,463.7001953125,"Frequency corpus"
"1856",1073965,43,"high",7,"long","Yes",390.60009765625,390.60009765625,390.60009765625,390.60009765625,"Frequency corpus"
"1857",1073965,12,"low",5,"docile","Yes",468,NA,935,935,"Frequency corpus"
"1858",1073965,23,"low",7,"server","Yes",NA,NA,NA,589.10009765625,"Frequency corpus"
"1859",1073965,3,"low",5,"sizable","Yes",136.699951171875,136.699951171875,136.699951171875,136.699951171875,"Frequency corpus"
"1860",1073965,26,"low",10,"heel","Yes",131.39990234375,NA,726.19995117187,726.19995117187,"Frequency corpus"
"1861",1073965,28,"low",5,"terrain","Yes",535.5,535.5,535.5,535.5,"Frequency corpus"
"1862",1073965,35,"high",6,"lovely","Yes",163.2001953125,163.2001953125,163.2001953125,163.2001953125,"Frequency corpus"
"1863",1073965,55,"high",7,"money","Yes",339,339,339,339,"Frequency corpus"
"1864",1073965,19,"low",5,"foyer","Yes",82.60009765625,82.60009765625,82.60009765625,82.60009765625,"Frequency corpus"
"1865",1073965,59,"high",4,"meeting","Yes",827.000000000005,827.000000000005,827.000000000005,827.000000000005,"Frequency corpus"
"1866",1073965,52,"high",4,"rain","Yes",764.800048828125,764.800048828125,764.800048828125,764.800048828125,"Frequency corpus"
"1867",1073965,18,"low",5,"shack","Yes",400.60009765624,400.60009765624,400.60009765624,400.60009765624,"Frequency corpus"
"1868",1073965,22,"low",9,"tempo","Yes",422.500000000005,422.500000000005,422.500000000005,422.500000000005,"Frequency corpus"
"1869",1073965,24,"low",6,"proverb","Yes",334.5,NA,983.80004882813,983.80004882813,"Frequency corpus"
"1870",1073966,31,"low",4,"trendy","Yes",304.5,304.5,304.5,304.5,"Frequency corpus"
"1871",1073966,46,"low",7,"pawn","Yes",494.7998046875,494.7998046875,494.7998046875,1890.49975585938,"Frequency corpus"
"1872",1073966,6,"high",5,"clever","Yes",NA,NA,NA,1229.90014648437,"Frequency corpus"
"1873",1073966,33,"low",4,"sturdy","Yes",700.80004882813,700.80004882813,700.80004882813,700.80004882813,"Frequency corpus"
"1874",1073966,26,"high",10,"foot","Yes",398.699951171875,398.699951171875,398.699951171875,398.699951171875,"Frequency corpus"
"1875",1073966,48,"low",7,"heist","Yes",NA,NA,NA,207.90014648438,"Frequency corpus"
"1876",1073966,22,"high",9,"speed","Yes",402.19995117187,402.19995117187,402.19995117187,402.19995117187,"Frequency corpus"
"1877",1073966,55,"low",7,"purse","Yes",NA,NA,NA,401.09985351562,"Frequency corpus"
"1878",1073966,41,"low",9,"stale","Yes",400.40014648438,400.40014648438,400.40014648438,400.40014648438,"Frequency corpus"
"1879",1073966,9,"high",8,"local","Yes",291.89990234374,291.89990234374,291.89990234374,291.89990234374,"Frequency corpus"
"1880",1073966,57,"low",10,"mentor","Yes",193.69995117188,NA,802.09985351563,802.09985351563,"Frequency corpus"
"1881",1073966,58,"low",6,"doorway","Yes",NA,NA,NA,307.80004882812,"Frequency corpus"
"1882",1073966,21,"high",5,"water","Yes",NA,NA,NA,496.400146484375,"Frequency corpus"
"1883",1073966,30,"high",5,"quality","Yes",896.7001953125,896.7001953125,896.7001953125,896.7001953125,"Frequency corpus"
"1884",1073968,39,"high",6,"happy","Yes",NA,NA,NA,95.89990234374,"Frequency corpus"
"1885",1073968,60,"high",8,"floor","Yes",607.699951171875,NA,751.599853515625,751.599853515625,"Frequency corpus"
"1886",1073968,24,"low",6,"proverb","Yes",NA,NA,NA,303.60009765625,"Frequency corpus"
"1887",1073968,22,"low",9,"tempo","Yes",273.199951171875,273.199951171875,273.199951171875,879.399902343755,"Frequency corpus"
"1888",1073968,41,"high",9,"usual","Yes",177.699951171875,177.699951171875,177.699951171875,177.699951171875,"Frequency corpus"
"1889",1073968,6,"low",5,"astute","Yes",NA,NA,NA,257.69995117187,"Frequency corpus"
"1890",1073968,50,"high",5,"sugar","Yes",193.39990234375,193.39990234375,193.39990234375,193.39990234375,"Frequency corpus"
"1891",1073968,16,"low",5,"lagoon","Yes",239.59985351562,239.59985351562,239.59985351562,239.59985351562,"Frequency corpus"
"1892",1073968,11,"low",9,"plush","Yes",527.900146484375,527.900146484375,527.900146484375,527.900146484375,"Frequency corpus"
"1893",1073968,25,"low",9,"gel","Yes",NA,NA,NA,129.19995117188,"Frequency corpus"
"1894",1073968,46,"high",7,"wine","Yes",NA,NA,NA,398.39990234375,"Frequency corpus"
"1895",1073968,27,"low",10,"couch","Yes",NA,NA,NA,160.10009765625,"Frequency corpus"
"1896",1073973,35,"high",6,"lovely","Yes",831.100097656245,831.100097656245,831.100097656245,1503.10009765623,"Frequency corpus"
"1897",1073973,13,"low",6,"casual","Yes",432.10009765625,432.10009765625,432.10009765625,736.200195312491,"Frequency corpus"
"1898",1073973,7,"low",7,"archaic","Yes",NA,NA,NA,400.19995117187,"Frequency corpus"
"1899",1073973,45,"high",8,"real","Yes",177.400146484375,177.400146484375,177.400146484375,177.400146484375,"Frequency corpus"
"1900",1073973,15,"low",4,"numb","Yes",207.69995117187,207.69995117187,207.69995117187,511.49999999999,"Frequency corpus"
"1901",1073973,36,"high",6,"welcome","Yes",528.10009765625,528.10009765625,528.10009765625,1312.10034179687,"Frequency corpus"
"1902",1073973,28,"low",5,"terrain","Yes",688.30004882813,688.30004882813,688.30004882813,688.30004882813,"Frequency corpus"
"1903",1073973,54,"high",7,"problem","Yes",NA,NA,NA,1199.49999999999,"Frequency corpus"
"1904",1073973,48,"high",7,"crime","Yes",272.80004882812,272.80004882812,272.80004882812,272.80004882812,"Frequency corpus"
"1905",1073973,14,"low",5,"airy","Yes",768.39990234376,768.39990234376,768.39990234376,768.39990234376,"Frequency corpus"
"1906",1073973,39,"high",6,"happy","Yes",NA,NA,NA,128.19995117188,"Frequency corpus"
"1907",1073973,49,"high",5,"fight","Yes",143.800048828125,143.800048828125,143.800048828125,447.800048828125,"Frequency corpus"
"1908",1073973,32,"high",6,"large","Yes",528.90014648437,528.90014648437,528.90014648437,528.90014648437,"Frequency corpus"
"1909",1073973,18,"low",5,"shack","Yes",207,207,207,1103.80004882813,"Frequency corpus"
"1910",1073973,10,"low",5,"dense","Yes",864.10009765625,NA,1360.00024414063,1360.00024414063,"Frequency corpus"
"1911",1073973,1,"low",5,"chatty","Yes",NA,NA,NA,96,"Frequency corpus"
"1912",1073973,55,"high",7,"money","Yes",NA,NA,NA,799.7001953125,"Frequency corpus"
"1913",1073973,57,"high",10,"father","Yes",NA,NA,NA,272.80004882812,"Frequency corpus"
"1914",1073973,60,"high",8,"floor","Yes",272.19995117188,NA,561.39990234375,561.39990234375,"Frequency corpus"
"1915",1073973,42,"high",4,"proper","Yes",256.10009765625,NA,737.400146484375,737.400146484375,"Frequency corpus"
"1916",1073973,21,"low",5,"sewer","Yes",768.39990234375,768.39990234375,768.39990234375,1471.09985351562,"Frequency corpus"
"1917",1073973,9,"low",8,"famed","Yes",240,NA,334.89990234374,334.89990234374,"Frequency corpus"
"1918",1073973,4,"low",7,"cyan","Yes",351,351,351,1183.40039062502,"Frequency corpus"
"1919",1073973,41,"high",9,"usual","Yes",481,481,481,481,"Frequency corpus"
"1920",1073973,37,"high",6,"careful","Yes",400.099853515625,400.099853515625,400.099853515625,400.099853515625,"Frequency corpus"
"1921",1073973,2,"low",7,"beige","Yes",767.89990234374,767.89990234374,767.89990234374,767.89990234374,"Frequency corpus"
"1922",1073973,16,"low",5,"lagoon","Yes",559.89990234375,559.89990234375,559.89990234375,559.89990234375,"Frequency corpus"
"1923",1073973,6,"low",5,"astute","Yes",591.89990234375,591.89990234375,591.89990234375,689.49975585937,"Frequency corpus"
"1924",1073973,51,"high",5,"staff","Yes",465.5,465.5,465.5,1232.59985351564,"Frequency corpus"
"1925",1073973,22,"low",9,"tempo","Yes",335.7001953125,335.7001953125,335.7001953125,431.80029296875,"Frequency corpus"
"1926",1073973,31,"high",4,"modern","Yes",672,672,672,800.10009765625,"Frequency corpus"
"1927",1073973,34,"high",4,"nice","Yes",896,896,896,1232,"Frequency corpus"
"1928",1073973,17,"low",4,"tavern","Yes",320.199951171875,NA,815.90014648437,959.90014648437,"Frequency corpus"
"1929",1073973,24,"low",6,"proverb","Yes",462.89990234374,NA,1085.69970703124,1422.39990234374,"Frequency corpus"
"1930",1073973,27,"low",10,"couch","Yes",335.80004882813,NA,495.80004882813,1024.39990234376,"Frequency corpus"
"1931",1073973,50,"high",5,"sugar","Yes",720.09985351562,720.09985351562,720.09985351562,1694,"Frequency corpus"
"1932",1073973,58,"high",6,"bedroom","Yes",271.199951171875,NA,1533.59985351562,1533.59985351562,"Frequency corpus"
"1933",1073973,3,"low",5,"sizable","Yes",335.89990234374,335.89990234374,335.89990234374,335.89990234374,"Frequency corpus"
"1934",1073973,12,"low",5,"docile","Yes",NA,NA,NA,2418.19946289062,"Frequency corpus"
"1935",1073973,20,"low",5,"prism","Yes",559.7001953125,559.7001953125,559.7001953125,559.7001953125,"Frequency corpus"
"1936",1073973,56,"high",6,"bird","Yes",NA,NA,NA,561.10009765626,"Frequency corpus"
"1937",1073973,26,"low",10,"heel","Yes",271.80004882812,NA,815,815,"Frequency corpus"
"1938",1073973,47,"high",5,"hotel","Yes",655.89990234375,655.89990234375,655.89990234375,1119,"Frequency corpus"
"1939",1073973,5,"low",6,"solemn","Yes",272,272,272,576.09985351562,"Frequency corpus"
"1940",1073973,11,"low",9,"plush","Yes",270.89990234375,270.89990234375,270.89990234375,270.89990234375,"Frequency corpus"
"1941",1073973,59,"high",4,"meeting","Yes",128.599853515625,NA,288.499755859385,529.699951171885,"Frequency corpus"
"1942",1073973,29,"low",5,"archive","Yes",NA,NA,NA,1055.30029296874,"Frequency corpus"
"1943",1073973,46,"high",7,"wine","Yes",176.40014648438,NA,272.50024414063,272.50024414063,"Frequency corpus"
"1944",1073973,33,"high",4,"strong","Yes",NA,NA,NA,175.89990234374,"Frequency corpus"
"1945",1073973,23,"low",7,"server","Yes",190.89990234376,190.89990234376,190.89990234376,894.49975585939,"Frequency corpus"
"1946",1073973,25,"low",9,"gel","Yes",95.69995117188,95.69995117188,95.69995117188,207.39990234376,"Frequency corpus"
"1947",1073975,25,"high",9,"oil","Yes",898.39990234375,898.39990234375,898.39990234375,898.39990234375,"Frequency corpus"
"1948",1073975,47,"low",5,"motel","Yes",532.199951171875,532.199951171875,532.199951171875,631.899902343745,"Frequency corpus"
"1949",1073975,52,"low",4,"haze","Yes",NA,NA,NA,100.19995117187,"Frequency corpus"
"1950",1073975,41,"low",9,"stale","Yes",267,267,267,641,"Frequency corpus"
"1951",1073975,3,"high",5,"massive","Yes",861.10009765625,861.10009765625,861.10009765625,861.10009765625,"Frequency corpus"
"1952",1073975,45,"low",8,"dire","Yes",766.7998046875,766.7998046875,766.7998046875,766.7998046875,"Frequency corpus"
"1953",1073975,15,"high",4,"cold","Yes",409.2001953125,409.2001953125,409.2001953125,409.2001953125,"Frequency corpus"
"1954",1073975,14,"high",5,"warm","Yes",466.2001953125,466.2001953125,466.2001953125,566,"Frequency corpus"
"1955",1073975,18,"high",5,"house","Yes",133.39990234375,133.39990234375,133.39990234375,133.39990234375,"Frequency corpus"
"1956",1073975,6,"high",5,"clever","Yes",732.69995117187,732.69995117187,732.69995117187,732.69995117187,"Frequency corpus"
