"","trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","sub"
"371",7,2416.5,2559.5,493.602156639099,966.504707336426,19.7430255031585,2.75587728452767,-36.1768770217895,-2.32249259948765,143,13
"38",7,2607.5,2687.5,1112.28363037109,979.083344936371,8.9276167488088,0.962284000397234,-65.3738832473753,5.22384881973284,80,13
"391",7,2879.59985351563,2959.59985351563,1418.44661712647,955.575864315032,27.2101361274719,2.33376457428865,-21.9623184204117,-2.88471579551731,80,13
"411",14,40.599853515625,840.5,49.515552520752,966.875871419906,4.46682001876835,4.69939001297968,-18.1845474243164,-7.67250180244429,799.900146484375,13
"42",14,904.5,936.599853515625,759.078984260559,972.894523143768,12.4171016149523,0.165587418079208,-54.409885406494,-1.86671018600452,32.099853515625,13
"431",14,984.5,1224.59985351563,1098.68097305298,983.359880447388,9.95426227569108,2.0805160360343,-67.8228378295894,3.18167924880998,240.09985351563,13
"441",14,1304.59985351563,1496.89990234375,374.48528289795,964.547574520111,11.2773780326849,4.99148240089484,50.6080389022827,7.11778879165666,192.30004882812,13
"451",15,5.5,837.5,70.753002166748,954.73307132721,27.3138045616149,5.01174737405659,68.4267044067383,5.22549033164984,832,13
"461",15,869.5,965.5,434.77668762207,965.732177495956,17.6088300876614,3.26787803506826,-73.4149456024171,2.41890192031832,96,13
"471",15,1045.39990234375,1365.5,1087.45691299439,980.566306114197,38.0190550003053,3.8576937375067,-64.8637294769284,3.08274865150463,320.10009765625,13
"481",38,15.599853515625,47.5,789.971480369568,948.589718341828,69.8055544080736,1.42904645919783,17.0031309127805,7.21968054771435,31.900146484375,13
"491",38,95.89990234375,687.5,188.681468963623,960.751390457153,95.8991834793093,4.81657373142259,57.4862957000732,-7.24214673042263,591.60009765625,13
"501",38,943.5,1039.5,483.937530517579,967.081596851349,17.128805082322,0.547249714851211,-43.5257387161258,-2.10185408592201,96,13
"511",38,1088.80004882813,1423.5,1147.67607688904,980.181173086166,83.2868127822923,2.17363311052289,74.0839004516608,5.31718969345087,334.69995117187,13
"52",22,41.800048828125,185.5,632.58150100708,957.455706596375,5.33973029136658,3.42923430490763,75.776972770691,-2.297773361206,143.699951171875,13
"541",22,889.599853515625,1001.59985351563,791.628084182739,973.020565509796,3.15630226707442,5.11590360975299,-39.0939283370964,-3.92235517501837,112.000000000005,13
"551",22,1049.59985351563,1161.59985351563,1211.59097671509,980.632030963898,8.13945669364727,3.68892500495902,-34.7524738311766,3.58217597007729,112,13
"561",22,19.5,1498.69995117188,665.592031478882,958.630921840668,41.2968976192479,5.84779681634835,85.1253795623774,-6.35311245918302,1479.19995117188,13
"571",2,499.5,787.5,35.5120277404785,965.950927734375,2.9220868263244,4.90981805849075,-62.7757263183595,-5.18669486045803,288,13
"581",2,867.800048828125,931.39990234375,756.675052642823,968.949723243713,13.8814182472224,0.552944267749112,-30.410041809082,-1.4330613613123,63.599853515625,13
"591",2,979.5,1187.5,1242.1896648407,981.8758893013,14.3885339126577,6.86392456412231,-64.6412181854263,3.26305747032143,208,13
"601",2,1251.59985351563,1427.69995117188,679.41276550293,964.369314908982,4.26558420467301,1.37668202304747,66.9135189056402,3.16871881485014,176.10009765625,13
"621",28,41.599853515625,1065.80004882813,61.6757011413574,957.690796852111,15.1629931068421,3.16251289987429,-73.6959743499752,-5.44528126716625,1024.20019531251,13
"631",28,1113.59985351563,1193.5,658.174734115601,966.153960227966,12.1707264833454,0.146738129853697,-68.660736083984,3.60810756683344,79.90014648437,13
