"","trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","sub","Freq"
"159",13,3939.10009765625,4783,1209.25521850586,883.105709552765,48.3644351463284,9.90623149681192,-76.129808425905,9.67346191406199,843.89990234375,11,"high"
"160",13,4876.60009765625,5070.60009765625,918.683919906617,1022.74433255195,6.12326683616714,8.21471068739756,26.5433692932127,-19.1933834552773,194,11,"high"
"161",13,5312.40014648438,5980.80004882813,1235.47462463379,774.507808685303,160.578275848391,14.2732218675607,-67.4326896667466,16.4195930957792,668.39990234375,11,"high"
"162",13,6083.40014648438,7295.90014648438,1183.58691215515,818.968920707702,246.919899896621,56.1969338765152,72.511587142945,13.6803066730502,1212.5,11,"high"
"163",13,7357.19995117188,7678.30004882813,970.645751953126,884.201595783233,35.0177322349521,29.4210188956269,46.9204044342053,-16.8648612499235,321.10009765625,11,"high"
"164",13,7709.30004882813,8431.5,1289.01307582855,819.676712751388,139.391583978652,19.5535199024687,-60.4171752929701,11.4693939685816,722.19995117187,11,"high"
"165",13,8510.69995117187,8831.30004882812,991.995964050292,927.33276128769,16.4969111938496,4.16709247612978,-36.0730743408196,-15.622183084488,320.60009765625,11,"high"
"166",13,8862.80004882813,8940.40014648438,1135.09812355041,902.646310329437,17.7593274707801,1.76645667171453,23.312158584595,13.6100220680235,77.60009765625,11,"high"
"167",36,33.900146484375,479.60009765625,1000.3351688385,831.667045354843,49.9536360454557,11.8856294524665,-63.1682300567622,13.750365972519,445.699951171875,11,"low"
"168",36,832.60009765625,2225.5,1281.5323638916,775.524494647979,61.9935822257979,10.6570217113498,59.0777301788316,-17.2766983509065,1392.89990234375,11,"low"
"169",36,2289.40014648438,2750.19995117188,964.545106887816,866.363414525986,24.6690576610558,11.4800913906098,38.7474441528311,-16.0610139369963,460.7998046875,11,"low"
"170",36,2975.90014648438,3280.40014648438,1187.65533447266,775.420188903809,30.8072271881056,7.52310882854563,-39.866495132447,15.8549022674565,304.5,11,"low"
"171",36,3343,3678.30004882813,1044.4472026825,843.446567058564,37.6671167850523,5.5894263617989,-66.2610244750988,-10.8955729007725,335.30004882813,11,"low"
"172",36,3725.5,4192.30004882813,1251.93539142609,812.455637454987,40.6493163156496,7.22885314679205,55.2759695053084,-15.8454179763793,466.80004882813,11,"low"
"173",36,4223.80004882813,4653.19995117188,1006.1065864563,899.490144252777,74.1098658142038,28.2915568199149,39.3841934204099,-16.1628627777102,429.39990234375,11,"low"
"174",36,4691.69995117188,4801.69995117188,1131.02499008179,846.635949611664,34.5757133331279,5.10359192276001,35.7861423492434,12.0661425590517,110,11,"low"
"175",39,8.199951171875,807.699951171875,1203.34692955017,780.762870311738,145.256033208845,11.8142725689426,-46.7039775848385,-13.6408245563505,799.5,11,"low"
