"","Trial_Id","Trial_Nr","Task_Name","timestamp","sub","x","y","time","conf","el_x","el_y","el_pupil_left","el_pupil_right","el_time","time_start","time_diff","Freq"
"5174",11,75,"experimental_task_B",1750155822542,1,93.5651832156711,405.222833156586,1750155822514.7,0.427540758026199,362.95,694.45,539,379,2215667,3099.7001953125,31.60009765625,"low"
"5175",11,75,"experimental_task_B",1750155822575,1,130.492883258396,405.051216483116,1750155822547,0.560477033008896,232.35,700.9,536,401,2215699,3132,32.2998046875,"low"
"5176",11,75,"experimental_task_B",1750155822613,1,129.039483600193,427.130699157715,1750155822578.9,0.530590277310076,235.25,705.1,541,402,2215731,3163.90014648438,31.900146484375,"low"
"5177",11,75,"experimental_task_B",1750155822656,1,66.232426961263,410.605818033218,1750155822613.9,0.47195288932775,235.95,704.45,545,398,2215766,3198.90014648438,35,"low"
"5178",11,75,"experimental_task_B",1750155822687,1,125.319094128079,429.856732487679,1750155822645.6,0.453377634744109,232.4,699.8,535,394,2215798,3230.60009765625,31.699951171875,"low"
"5179",11,75,"experimental_task_B",1750155822724,1,82.9618083106147,398.610666394234,1750155822677.7,0.460890769171975,274.15,218.5,486,301,2215830,3262.7001953125,32.10009765625,"low"
"5180",11,75,"experimental_task_B",1750155822747,1,71.2226602766249,253.573385998607,1750155822709.7,0.460890769171975,321.2,140.75,452,295,2215862,3294.7001953125,32,"low"
"5181",11,75,"experimental_task_B",1750155822780,1,176.406579547458,119.491964578629,1750155822741.7,0.370596319542414,320.5,138.1,447,282,2215894,3326.7001953125,32,"low"
"5182",11,75,"experimental_task_B",1750155822816,1,163.116757074992,113.392218947411,1750155822774,0.697976912081631,319.05,139.2,445,278,2215926,3359,32.2998046875,"low"
"5183",11,75,"experimental_task_B",1750155822856,1,85.1096153259277,87.5507146120071,1750155822805.7,1,322.25,144.75,443,282,2215958,3390.7001953125,31.7001953125,"low"
"5184",11,75,"experimental_task_B",1750155822882,1,98.619286219279,86.8496000766754,1750155822838.8,1,320.3,142.55,439,274,2215991,3423.80004882812,33.099853515625,"low"
"5185",11,75,"experimental_task_B",1750155822916,1,65.4975679185655,117.650166153908,1750155822886.6,1,681.45,145.35,428,280,2216039,3471.60009765625,47.800048828125,"low"
"5186",11,75,"experimental_task_B",1750155822951,1,217.855556805929,86.9914442300797,1750155822918.1,1,686.1,144.6,418,279,2216070,3503.10009765625,31.5,"low"
"5187",11,75,"experimental_task_B",1750155822983,1,301.811354690128,56.0682415962219,1750155822949.4,1,689.1,150.4,422,285,2216101,3534.40014648438,31.300048828125,"low"
"5188",11,75,"experimental_task_B",1750155823019,1,341.453754901886,68.6427801847458,1750155822981.4,1,692.3,149.7,424,282,2216133,3566.40014648438,32,"low"
"5189",11,75,"experimental_task_B",1750155823059,1,270.827184783088,58.1859052181244,1750155823013.6,1,688.3,151.3,419,288,2216166,3598.60009765625,32.199951171875,"low"
"5190",72,76,"experimental_task_B",1750155839905,1,160.562022527059,149.474024772644,1750155839877,1,347.65,251.45,468,314,2233029,7,NA,"high"
"5191",72,76,"experimental_task_B",1750155839936,1,111.460034052531,151.096671819687,1750155839909.5,1,191.8,113.1,464,262,2233062,39.5,32.5,"high"
"5192",72,76,"experimental_task_B",1750155839979,1,89.8156801859538,121.087461709976,1750155839941.2,1,183.3,111.65,461,258,2233093,71.2001953125,31.7001953125,"high"
"5193",72,76,"experimental_task_B",1750155840013,1,82.972961001926,102.395638823509,1750155839972.8,1,183,110.65,460,255,2233125,102.800048828125,31.599853515625,"high"
"5194",72,76,"experimental_task_B",1750155840066,1,77.2470209333632,88.8271629810333,1750155840006.3,1,179.85,109.6,453,255,2233158,136.300048828125,33.5,"high"
"5195",72,76,"experimental_task_B",1750155840093,1,69.4988144768609,99.0263521671295,1750155840039,1,179.65,107.75,451,251,2233191,169,32.699951171875,"high"
"5196",72,76,"experimental_task_B",1750155840123,1,58.1361823611789,98.3086675405502,1750155840068.3,1,181.1,107.75,449,249,2233220,198.300048828125,29.300048828125,"high"
"5197",72,76,"experimental_task_B",1750155840156,1,60.8920892079671,91.2194699048996,1750155840099.1,1,179.1,112.45,444,247,2233251,229.10009765625,30.800048828125,"high"
"5198",72,76,"experimental_task_B",1750155840178,1,82.7740669250488,86.1562490463257,1750155840130.9,1,182.2,108.65,440,244,2233283,260.900146484375,31.800048828125,"high"
"5199",72,76,"experimental_task_B",1750155840209,1,66.4155059390598,88.5124653577805,1750155840163.7,1,185.6,108.75,439,245,2233316,293.7001953125,32.800048828125,"high"
"5200",72,76,"experimental_task_B",1750155840242,1,81.8221675025092,84.9086791276932,1750155840211.5,1,556.5,139.6,407,282,2233364,341.5,47.7998046875,"high"
"5201",72,76,"experimental_task_B",1750155840283,1,203.512228859795,72.7031528949738,1750155840242.8,1,560,134.9,403,280,2233395,372.800048828125,31.300048828125,"high"
"5202",72,76,"experimental_task_B",1750155840312,1,266.59652656979,70.7782506942749,1750155840275,1,561.1,136.15,407,276,2233427,405,32.199951171875,"high"
"5203",72,76,"experimental_task_B",1750155840348,1,246.558875507779,77.3583054542542,1750155840307.2,1,561.35,134.85,407,275,2233459,437.2001953125,32.2001953125,"high"
"5204",72,76,"experimental_task_B",1750155840380,1,272.799727651808,60.3021532297134,1750155840339.3,1,645.7,139.55,410,278,2233491,469.300048828125,32.099853515625,"high"
"5205",72,76,"experimental_task_B",1750155840410,1,231.642640961541,81.0883194208145,1750155840370.9,1,841.5,103.55,419,289,2233523,500.900146484375,31.60009765625,"high"
"5206",72,76,"experimental_task_B",1750155840452,1,416.329144438108,40.7483875751495,1750155840402.9,1,846.6,102.25,411,292,2233555,532.900146484375,32,"high"
"5207",72,76,"experimental_task_B",1750155840486,1,507.16223054462,75.4614472389221,1750155840437.7,1,846.3,108.65,417,287,2233590,567.7001953125,34.800048828125,"high"
"5208",72,76,"experimental_task_B",1750155840516,1,501.322909196218,76.1540085077286,1750155840469.2,1,845.9,108.7,410,288,2233621,599.2001953125,31.5,"high"
"5209",72,76,"experimental_task_B",1750155840554,1,514.557398690118,80.4456323385239,1750155840502.4,1,861.9,107.1,417,296,2233654,632.400146484375,33.199951171875,"high"
"5210",72,76,"experimental_task_B",1750155840591,1,495.537602901459,74.9428868293762,1750155840533.3,1,1070.4,81.7,398,295,2233685,663.300048828125,30.89990234375,"high"
"5211",72,76,"experimental_task_B",1750155840616,1,597.585357560052,103.541776537895,1750155840565.9,1,1075.75,83.25,394,298,2233718,695.900146484375,32.60009765625,"high"
"5212",72,76,"experimental_task_B",1750155840657,1,660.726557837592,120.878890156746,1750155840597.9,1,1073.2,85.85,398,299,2233750,727.900146484375,32,"high"
"5213",72,76,"experimental_task_B",1750155840686,1,603.021725018819,94.0236449241638,1750155840629.3,1,1071.2,86.95,393,299,2233781,759.300048828125,31.39990234375,"high"
"5214",72,76,"experimental_task_B",1750155840726,1,547.487772835625,150.677308440208,1750155840662.5,1,760.3,360.75,478,342,2233814,792.5,33.199951171875,"high"
"5215",72,76,"experimental_task_B",1750155840750,1,108.354923460219,462.727919220924,1750155840693.8,1,329.15,685.05,523,376,2233846,823.800048828125,31.300048828125,"high"
"5216",72,76,"experimental_task_B",1750155840784,1,64.064884185791,505.799561738968,1750155840758.3,1,262.95,752.95,516,379,2233910,888.300048828125,64.5,"high"
"5217",72,76,"experimental_task_B",1750155840819,1,105.944882498847,446.359559893608,1750155840790.3,1,262.65,753.7,516,380,2233942,920.300048828125,32,"high"
"5218",72,76,"experimental_task_B",1750155840870,1,100.110091103448,415.883347392082,1750155840837.3,0.872080007851042,262.15,751.85,525,384,2233989,967.300048828125,47,"high"
"5219",72,76,"experimental_task_B",1750155840899,1,116.115342246162,433.99441242218,1750155840870.6,0.930387199500349,261.05,751.55,528,398,2234023,1000.60009765625,33.300048828125,"high"
"5220",72,76,"experimental_task_B",1750155840935,1,94.404125213623,419.008389115334,1750155840902,0.771487160629362,258.95,748.05,530,395,2234054,1032,31.39990234375,"high"
"5221",72,76,"experimental_task_B",1750155840975,1,111.279418733385,437.173902988434,1750155840933.8,0.841200819752419,NA,NA,522,0,2234086,1063.80004882812,31.800048828125,"high"
"5222",72,76,"experimental_task_B",1750155840992,1,182.041496700711,448.201715946197,1750155840965,0.841200819752419,NA,NA,515,0,2234117,1095,31.199951171875,"high"
"5223",72,76,"experimental_task_B",1750155841050,1,369.138953420851,449.745029211044,1750155840997.8,0.84482128830145,NA,NA,520,0,2234150,1127.80004882812,32.800048828125,"high"
"5224",72,76,"experimental_task_B",1750155841076,1,383.903825283051,452.602624893188,1750155841029.4,0.84482128830145,NA,NA,519,0,2234181,1159.40014648438,31.60009765625,"high"
"5225",72,76,"experimental_task_B",1750155841100,1,327.96403169632,428.775474429131,1750155841061,0.808197134930545,NA,NA,523,0,2234213,1191,31.599853515625,"high"
"5226",72,76,"experimental_task_B",1750155841126,1,313.917038175795,428.613543510437,1750155841091.3,0.7858099533976,NA,NA,524,0,2234243,1221.30004882812,30.300048828125,"high"
"5227",72,76,"experimental_task_B",1750155841169,1,346.738090780046,429.692462086678,1750155841122.8,0.979265296936561,NA,NA,528,0,2234275,1252.80004882812,31.5,"high"
"5228",72,76,"experimental_task_B",1750155841189,1,347.912918196784,424.550652503967,1750155841154.8,0.786133444964534,NA,NA,524,0,2234307,1284.80004882812,32,"high"
"5229",72,76,"experimental_task_B",1750155841224,1,306.084749433729,390.891671180725,1750155841186.7,0.595509685391357,NA,NA,525,0,2234339,1316.7001953125,31.900146484375,"high"
"5230",72,76,"experimental_task_B",1750155841260,1,316.99445909924,411.80807352066,1750155841218.7,0.912254472420275,NA,NA,530,0,2234371,1348.7001953125,32,"high"
"5231",72,76,"experimental_task_B",1750155841306,1,341.331770684984,438.314124941826,1750155841250.7,0.735604015570038,NA,NA,512,0,2234403,1380.7001953125,32,"high"
"5232",72,76,"experimental_task_B",1750155841345,1,417.406937148836,401.242062449455,1750155841286.1,0.67001785232428,NA,NA,516,0,2234438,1416.10009765625,35.39990234375,"high"
"5233",72,76,"experimental_task_B",1750155841370,1,545.909031232198,423.259615898132,1750155841317.4,0.67001785232428,NA,NA,509,0,2234469,1447.40014648438,31.300048828125,"high"
"5234",72,76,"experimental_task_B",1750155841398,1,581.74597952101,393.559217453003,1750155841349.5,0.625505839709364,NA,NA,512,0,2234502,1479.5,32.099853515625,"high"
"5235",72,76,"experimental_task_B",1750155841438,1,535.21326912774,400.119781494141,1750155841382.5,0.717687400112999,NA,NA,517,0,2234534,1512.5,33,"high"
"5236",72,76,"experimental_task_B",1750155841474,1,530.283925268385,442.439675331116,1750155841414.9,0.675201841758706,NA,NA,511,0,2234567,1544.90014648438,32.400146484375,"high"
"5237",72,76,"experimental_task_B",1750155841514,1,489.228265815311,442.107617855072,1750155841446.4,0.824947352617024,NA,NA,513,0,2234598,1576.40014648438,31.5,"high"
"5238",72,76,"experimental_task_B",1750155841536,1,506.301579210493,457.877710461616,1750155841494.5,0.824947352617024,NA,NA,508,0,2234646,1624.5,48.099853515625,"high"
"5239",72,76,"experimental_task_B",1750155841574,1,548.078666792975,445.833370089531,1750155841525.2,0.456943084890844,NA,NA,502,0,2234677,1655.2001953125,30.7001953125,"high"
"5240",72,76,"experimental_task_B",1750155841610,1,504.040145874023,425.762951374054,1750155841557.9,0.802042123611917,NA,NA,488,0,2234710,1687.90014648438,32.699951171875,"high"
"5241",72,76,"experimental_task_B",1750155841648,1,546.006451712714,396.343514323235,1750155841590.1,0.91009732209022,992.8,269.45,472,343,2234742,1720.10009765625,32.199951171875,"high"
"5242",72,76,"experimental_task_B",1750155841672,1,621.282495392693,238.346030004323,1750155841621.8,0.91009732209022,990.2,260.65,477,345,2234774,1751.80004882812,31.699951171875,"high"
"5243",72,76,"experimental_task_B",1750155841703,1,588.792493608263,176.180548965931,1750155841654,0.737116041234445,988.75,260.65,471,347,2234806,1784,32.199951171875,"high"
"5244",72,76,"experimental_task_B",1750155841743,1,627.547274695502,187.959834933281,1750155841686.1,1,987.3,259.8,476,359,2234838,1816.10009765625,32.10009765625,"high"
"5245",72,76,"experimental_task_B",1750155841769,1,632.880539364285,187.966924160719,1750155841719.8,1,986.7,257.35,473,362,2234872,1849.80004882812,33.699951171875,"high"
"5246",72,76,"experimental_task_B",1750155841810,1,616.246101591322,181.136190891266,1750155841749.4,1,835.4,191.5,462,335,2234901,1879.40014648438,29.60009765625,"high"
"5247",72,76,"experimental_task_B",1750155841850,1,596.084605322944,155.093938112259,1750155841781.6,1,810.1,165.3,459,318,2234934,1911.60009765625,32.199951171875,"high"
"5248",72,76,"experimental_task_B",1750155841872,1,457.31944905387,87.2291326522827,1750155841844.2,1,805.05,165,454,315,2234996,1974.2001953125,62.60009765625,"high"
"5249",72,76,"experimental_task_B",1750155841898,1,450.229652060403,85.2053761482239,1750155841875.1,1,804.65,167.25,458,320,2235027,2005.10009765625,30.89990234375,"high"
"5250",72,76,"experimental_task_B",1750155841934,1,478.681257035997,106.626629829407,1750155841907.6,1,804.15,165.75,453,312,2235060,2037.60009765625,32.5,"high"
"5251",72,76,"experimental_task_B",1750155841972,1,465.937717755636,89.7346287965775,1750155841940.8,1,806.75,165.2,455,310,2235093,2070.80004882812,33.199951171875,"high"
"5252",72,76,"experimental_task_B",1750155842014,1,437.820021311442,81.9040536880493,1750155841972.3,1,803.15,165.55,456,312,2235124,2102.30004882812,31.5,"high"
"5253",89,77,"experimental_task_B",1750155842384,1,97.4458164638943,79.9318999052048,1750155842339.4,1,244.45,119.6,449,267,2235491,31.400146484375,NA,"high"
"5254",89,77,"experimental_task_B",1750155842414,1,95.7281165652805,99.1573184728622,1750155842371,1,244.15,116.9,447,265,2235523,63,31.599853515625,"high"
"5255",89,77,"experimental_task_B",1750155842464,1,56.5410031212701,118.194311857223,1750155842403,1,244.55,117.4,447,264,2235555,95,32,"high"
"5256",89,77,"experimental_task_B",1750155842489,1,73.6744244893392,102.772161364555,1750155842435.1,1,243,118.6,445,258,2235587,127.10009765625,32.10009765625,"high"
"5257",89,77,"experimental_task_B",1750155842513,1,80.1835695902506,113.934338092804,1750155842466.9,1,267.25,117.75,440,265,2235619,158.900146484375,31.800048828125,"high"
"5258",89,77,"experimental_task_B",1750155842545,1,140.249501334296,98.6139625310898,1750155842530.6,1,400.75,137,427,284,2235683,222.60009765625,63.699951171875,"high"
"5259",89,77,"experimental_task_B",1750155842578,1,136.422220865885,78.0585408210754,1750155842563.3,1,401.35,134.8,424,277,2235715,255.300048828125,32.699951171875,"high"
"5260",89,77,"experimental_task_B",1750155842621,1,128.482696745131,121.702253818512,1750155842594.6,1,402,134.45,426,278,2235747,286.60009765625,31.300048828125,"high"
"5261",89,77,"experimental_task_B",1750155842650,1,154.112799962362,88.7732803821564,1750155842626.6,1,746.8,133.4,430,299,2235779,318.60009765625,32,"high"
"5262",89,77,"experimental_task_B",1750155842683,1,317.287641101413,71.2537318468094,1750155842658.5,1,855.1,113.95,427,313,2235810,350.5,31.89990234375,"high"
"5263",89,77,"experimental_task_B",1750155842711,1,508.029637071821,107.117027044296,1750155842690.6,1,858.2,109.7,428,312,2235843,382.60009765625,32.10009765625,"high"
"5264",89,77,"experimental_task_B",1750155842748,1,509.731243716346,84.1739624738693,1750155842722.8,1,858.4,108.9,428,306,2235875,414.800048828125,32.199951171875,"high"
"5265",89,77,"experimental_task_B",1750155842791,1,501.153181658851,76.0354846715927,1750155842771.2,1,856.45,114.6,423,310,2235923,463.2001953125,48.400146484375,"high"
"5266",89,77,"experimental_task_B",1750155842828,1,495.630354351468,67.4781948328018,1750155842803.1,1,860.85,117.05,427,308,2235955,495.10009765625,31.89990234375,"high"
"5267",89,77,"experimental_task_B",1750155842856,1,487.402482827504,78.2978534698486,1750155842835.1,1,861.1,112.7,420,300,2235987,527.10009765625,32,"high"
"5268",89,77,"experimental_task_B",1750155842893,1,509.14366112815,70.2463537454605,1750155842867.1,1,1031.25,108.5,412,322,2236019,559.10009765625,32,"high"
"5269",89,77,"experimental_task_B",1750155842919,1,560.056961907281,91.0194367170334,1750155842899.3,1,1133,88.75,403,288,2236051,591.300048828125,32.199951171875,"high"
"5270",89,77,"experimental_task_B",1750155842952,1,628.230131997002,122.033104300499,1750155842931,1,1137.4,88.35,391,298,2236083,623,31.699951171875,"high"
"5271",89,77,"experimental_task_B",1750155842986,1,634.81289545695,101.036339998245,1750155842964,1,1134.45,88.75,392,301,2236116,656,33,"high"
"5272",89,77,"experimental_task_B",1750155843034,1,617.944648530748,111.190438270569,1750155842995.8,1,1134.6,85.3,393,293,2236148,687.800048828125,31.800048828125,"high"
"5273",89,77,"experimental_task_B",1750155843074,1,621.381770239936,104.002997279167,1750155843030,1,1096.4,130.4,410,330,2236182,722,34.199951171875,"high"
"5274",89,77,"experimental_task_B",1750155843097,1,610.178944799635,113.430261611938,1750155843062.6,1,621.95,481.05,497,346,2236215,754.60009765625,32.60009765625,"high"
"5275",89,77,"experimental_task_B",1750155843135,1,528.515826331245,175.07016658783,1750155843093.4,1,342.15,645.75,523,377,2236245,785.400146484375,30.800048828125,"high"
"5276",89,77,"experimental_task_B",1750155843170,1,89.660734600491,436.129242181778,1750155843125.5,1,324.15,678.5,524,377,2236278,817.5,32.099853515625,"high"
"5277",89,77,"experimental_task_B",1750155843204,1,96.6655784183078,408.067137002945,1750155843157.8,1,325.35,675.4,517,372,2236310,849.800048828125,32.300048828125,"high"
"5278",89,77,"experimental_task_B",1750155843235,1,106.101973851522,374.935299158096,1750155843190.6,0.819088113366981,321.35,675.55,513,370,2236343,882.60009765625,32.800048828125,"high"
"5279",89,77,"experimental_task_B",1750155843261,1,110.82149611579,391.855359077454,1750155843221.4,0.67539760921687,319.1,677.8,517,372,2236373,913.400146484375,30.800048828125,"high"
"5280",89,77,"experimental_task_B",1750155843300,1,121.963617536757,387.421473860741,1750155843251.4,0.636526834727198,316.65,678.6,516,376,2236403,943.400146484375,30,"high"
"5281",89,77,"experimental_task_B",1750155843342,1,133.221795823839,360.291428864002,1750155843286,0.62351094699932,315.75,676.7,527,382,2236438,978,34.599853515625,"high"
"5282",89,77,"experimental_task_B",1750155843365,1,110.078795750936,372.368261218071,1750155843317.8,0.62351094699932,453.35,682.8,528,363,2236470,1009.80004882812,31.800048828125,"high"
"5283",89,77,"experimental_task_B",1750155843395,1,156.775246726142,392.196625471115,1750155843350,0.820261250580105,NA,NA,507,0,2236502,1042,32.199951171875,"high"
"5284",89,77,"experimental_task_B",1750155843439,1,298.392902480231,422.166362404823,1750155843397.7,0.60095346362234,758.2,659.4,512,319,2236550,1089.7001953125,47.7001953125,"high"
"5285",89,77,"experimental_task_B",1750155843470,1,319.640057616764,400.885045528412,1750155843429.8,0.607925226679292,758.1,663.8,519,327,2236582,1121.80004882812,32.099853515625,"high"
"5286",89,77,"experimental_task_B",1750155843507,1,302.26239628262,419.965103268623,1750155843461.3,0.616480106061469,760.3,661.5,523,326,2236613,1153.30004882812,31.5,"high"
"5287",89,77,"experimental_task_B",1750155843537,1,315.32117790646,433.407500386238,1750155843493.8,0.616480106061469,759.6,657.55,518,321,2236646,1185.80004882812,32.5,"high"
"5288",89,77,"experimental_task_B",1750155843581,1,346.680625279744,425.892770290375,1750155843525.3,0.610281532791637,NA,NA,524,0,2236677,1217.30004882812,31.5,"high"
"5289",89,77,"experimental_task_B",1750155843597,1,361.653815375434,401.387169957161,1750155843559.8,0.610281532791637,NA,NA,511,0,2236712,1251.80004882812,34.5,"high"
"5290",89,77,"experimental_task_B",1750155843623,1,321.261807282766,438.342526555061,1750155843587.5,0.649382820143591,NA,NA,504,0,2236740,1279.5,27.699951171875,"high"
"5291",89,77,"experimental_task_B",1750155843665,1,500.30730565389,440.077975392342,1750155843618.8,0.520172757615968,NA,NA,504,0,2236771,1310.80004882812,31.300048828125,"high"
"5292",89,77,"experimental_task_B",1750155843687,1,516.445673836602,435.676038265228,1750155843651,0.432726230223773,NA,NA,503,0,2236803,1343,32.199951171875,"high"
"5293",89,77,"experimental_task_B",1750155843721,1,509.047909577688,429.836124181747,1750155843683,0.391826138923201,NA,NA,505,0,2236835,1375,32,"high"
"5294",89,77,"experimental_task_B",1750155843754,1,527.468307813009,418.08345913887,1750155843714.9,0.540529297707384,NA,NA,506,0,2236867,1406.90014648438,31.900146484375,"high"
"5295",89,77,"experimental_task_B",1750155843805,1,514.177571402656,423.727035522461,1750155843746.9,0.560625157759134,NA,NA,504,0,2236899,1438.90014648438,32,"high"
"5296",38,78,"experimental_task_B",1750155845832,1,89.1656716664632,110.198736190796,1750155845810.8,1,309.45,155.95,465,321,2238963,25.800048828125,NA,"low"
"5297",38,78,"experimental_task_B",1750155845862,1,86.6864363352458,110.253110527992,1750155845842.8,1,309.45,155.9,459,312,2238995,57.800048828125,32,"low"
"5298",38,78,"experimental_task_B",1750155845905,1,103.997903399997,119.546607136726,1750155845875.3,1,308.4,152.05,454,304,2239027,90.300048828125,32.5,"low"
"5299",38,78,"experimental_task_B",1750155845938,1,124.4696882036,92.8659588098526,1750155845910.9,1,308.45,153,457,303,2239063,125.900146484375,35.60009765625,"low"
"5300",38,78,"experimental_task_B",1750155845985,1,117.098898357815,108.125194907188,1750155845958.1,1,301.5,151.45,453,293,2239110,173.10009765625,47.199951171875,"low"
"5301",38,78,"experimental_task_B",1750155846024,1,104.843282699585,87.9735946655273,1750155845990.1,1,217.9,108.35,454,265,2239142,205.10009765625,32,"low"
"5302",38,78,"experimental_task_B",1750155846058,1,78.5958607991536,108.592137694359,1750155846021.7,1,212.55,115.2,455,263,2239174,236.7001953125,31.60009765625,"low"
"5303",38,78,"experimental_task_B",1750155846097,1,84.7351392110189,68.2701021432877,1750155846053.4,1,214.35,115.3,452,262,2239205,268.400146484375,31.699951171875,"low"
"5304",38,78,"experimental_task_B",1750155846118,1,97.4125968085395,96.5491533279419,1750155846086.5,1,215.25,114.05,452,262,2239238,301.5,33.099853515625,"low"
"5305",38,78,"experimental_task_B",1750155846150,1,56.3039885626899,127.467505633831,1750155846117.3,1,417.45,138,435,313,2239269,332.300048828125,30.800048828125,"low"
"5306",38,78,"experimental_task_B",1750155846192,1,91.8734444512261,83.9264094829559,1750155846149.7,1,746.95,139.9,440,302,2239302,364.7001953125,32.400146484375,"low"
"5307",38,78,"experimental_task_B",1750155846226,1,295.74937025706,60.4447424411774,1750155846181.4,1,752.6,144,444,308,2239333,396.400146484375,31.699951171875,"low"
"5308",38,78,"experimental_task_B",1750155846251,1,434.482267167833,89.5035266876221,1750155846213.6,1,752.45,138.2,441,297,2239366,428.60009765625,32.199951171875,"low"
"5309",38,78,"experimental_task_B",1750155846287,1,428.381264872021,84.6285670995712,1750155846245.2,1,754.5,140.75,442,301,2239397,460.2001953125,31.60009765625,"low"
"5310",38,78,"experimental_task_B",1750155846331,1,394.736199577649,45.3445166349411,1750155846277.8,1,755.45,136.4,437,295,2239430,492.800048828125,32.599853515625,"low"
"5311",38,78,"experimental_task_B",1750155846363,1,449.519505765703,51.5288263559341,1750155846309.4,1,753.8,138.25,439,301,2239461,524.400146484375,31.60009765625,"low"
"5312",38,78,"experimental_task_B",1750155846378,1,394.999241497781,72.6044476032257,1750155846340.6,1,1014.3,95.45,429,323,2239493,555.60009765625,31.199951171875,"low"
"5313",38,78,"experimental_task_B",1750155846405,1,558.868988355001,78.6625444889069,1750155846370.9,1,1027.2,96.05,417,320,2239523,585.900146484375,30.300048828125,"low"
"5314",38,78,"experimental_task_B",1750155846441,1,610.836741659376,94.165250658989,1750155846402.8,1,1027.45,97.65,415,320,2239555,617.800048828125,31.89990234375,"low"
"5315",38,78,"experimental_task_B",1750155846477,1,561.774158477783,104.146838188171,1750155846435.3,1,1026.1,95.45,412,309,2239587,650.300048828125,32.5,"low"
"5316",38,78,"experimental_task_B",1750155846517,1,566.862355338203,94.5148319005966,1750155846467.9,1,1027.75,97.25,405,316,2239620,682.900146484375,32.60009765625,"low"
"5317",38,78,"experimental_task_B",1750155846551,1,591.569460762872,117.59914457798,1750155846502.3,1,1027.6,99.95,404,315,2239654,717.300048828125,34.39990234375,"low"
"5318",38,78,"experimental_task_B",1750155846586,1,607.689483960469,102.399677038193,1750155846533.3,1,913.4,112.8,411,301,2239685,748.300048828125,31,"low"
"5319",38,78,"experimental_task_B",1750155846626,1,553.083205223083,107.958748936653,1750155846565.8,1,893.45,112.1,409,303,2239718,780.800048828125,32.5,"low"
"5320",38,78,"experimental_task_B",1750155846658,1,518.176751666599,99.8932719230652,1750155846613.1,1,892.85,115.95,407,302,2239765,828.10009765625,47.300048828125,"low"
"5321",38,78,"experimental_task_B",1750155846679,1,510.132972399394,94.9355065822601,1750155846646.3,1,838.65,158.75,421,314,2239798,861.300048828125,33.199951171875,"low"
"5322",38,78,"experimental_task_B",1750155846722,1,503.408137957255,83.0753296613693,1750155846677.4,1,429.6,477.6,498,357,2239829,892.400146484375,31.10009765625,"low"
"5323",38,78,"experimental_task_B",1750155846753,1,390.790319111612,173.648908734322,1750155846709.7,1,258.8,674.45,494,384,2239862,924.7001953125,32.300048828125,"low"
"5324",38,78,"experimental_task_B",1750155846781,1,95.8814726935493,414.509668946266,1750155846742.4,1,255.45,667.55,501,384,2239894,957.400146484375,32.699951171875,"low"
"5325",38,78,"experimental_task_B",1750155846815,1,69.7917779286702,482.497528195381,1750155846773.7,1,259.35,670.65,505,386,2239926,988.7001953125,31.300048828125,"low"
"5326",38,78,"experimental_task_B",1750155846848,1,109.505531522963,444.926485419273,1750155846805.9,0.755243852962056,255.85,673.45,504,386,2239958,1020.90014648438,32.199951171875,"low"
"5327",38,78,"experimental_task_B",1750155846879,1,108.597871992323,414.481967687607,1750155846837.6,0.474991835882831,253.3,674.25,502,392,2239990,1052.60009765625,31.699951171875,"low"
"5328",38,78,"experimental_task_B",1750155846914,1,98.3660327063666,385.938048362732,1750155846868.6,0.666508181708386,254.2,675.25,510,398,2240021,1083.60009765625,31,"low"
"5329",38,78,"experimental_task_B",1750155846941,1,90.4838879903158,414.560869336128,1750155846900.6,0.668693805031421,255.25,674.3,520,399,2240053,1115.60009765625,32,"low"
"5330",38,78,"experimental_task_B",1750155846984,1,131.338818868001,414.581298828125,1750155846932.6,0.580207079629656,486.3,666.6,535,370,2240085,1147.60009765625,32,"low"
"5331",38,78,"experimental_task_B",1750155847023,1,133.18968878852,392.762556672096,1750155846964.5,0.598695260746912,512.55,669.8,535,368,2240116,1179.5,31.89990234375,"low"
"5332",38,78,"experimental_task_B",1750155847052,1,229.374498791165,422.814235091209,1750155846997.5,0.598695260746912,514.85,670.3,535,363,2240150,1212.5,33,"low"
"5333",38,78,"experimental_task_B",1750155847099,1,219.358454810248,422.348618507385,1750155847030.8,0.647290651713128,511.65,669.55,544,365,2240183,1245.80004882812,33.300048828125,"low"
"5334",38,78,"experimental_task_B",1750155847119,1,279.471990797255,430.59016764164,1750155847094.8,0.647290651713128,NA,NA,516,0,2240247,1309.80004882812,64,"low"
"5335",38,78,"experimental_task_B",1750155847143,1,459.713098737929,414.062038064003,1750155847125,0.586447797438177,NA,NA,518,0,2240277,1340,30.199951171875,"low"
"5336",38,78,"experimental_task_B",1750155847184,1,405.662461949719,445.93346118927,1750155847154.7,0.521068223757071,NA,NA,520,0,2240307,1369.7001953125,29.7001953125,"low"
"5337",38,78,"experimental_task_B",1750155847210,1,388.182988431719,402.429416775703,1750155847186.6,0.547075095285265,NA,NA,519,0,2240339,1401.60009765625,31.89990234375,"low"
"5338",38,78,"experimental_task_B",1750155847256,1,399.450711740388,414.651110768318,1750155847237.6,0.353315063566244,NA,NA,517,0,2240390,1452.60009765625,51,"low"
"5339",38,78,"experimental_task_B",1750155847295,1,418.523519237836,401.292353868484,1750155847268.4,0.355598078033848,NA,NA,519,0,2240420,1483.40014648438,30.800048828125,"low"
