"","sub","item","Freq","word_num","wordID","target","FFD","SFD","GD","TVT","Tracker","word_length"
"19218",18,100,"low",5,"reuniones","Yes",112.300048828125,NA,193.600097656255,193.600097656255,"Eyelink",9
"19219",18,100,"low",6,"por","No",113,113,113,113,"Eyelink",3
"19220",18,100,"low",7,"delante.","No",176,176,176,176,"Eyelink",8
"19221",18,46,"high",2,"empezar","No",95.5,95.5,95.5,95.5,"Eyelink",7
"19222",18,46,"high",4,"partido","No",95.199951171875,95.199951171875,95.199951171875,95.199951171875,"Eyelink",7
"19223",18,46,"high",6,"líneas","Yes",126.800048828125,126.800048828125,126.800048828125,126.800048828125,"Eyelink",6
"19224",18,46,"high",7,"estaban","No",129,129,129,129,"Eyelink",7
"19225",18,46,"high",8,"claras.","No",95.89990234376,95.89990234376,95.89990234376,95.89990234376,"Eyelink",7
"19226",18,20,"high",1,"Para","No",NA,NA,NA,80.199951171875,"Eyelink",4
"19227",18,20,"high",2,"la","No",128.10009765625,128.10009765625,128.10009765625,128.10009765625,"Eyelink",2
"19228",18,20,"high",3,"cena","No",96.199951171875,96.199951171875,96.199951171875,96.199951171875,"Eyelink",4
"19229",18,20,"high",5,"madre","Yes",128,128,128,128,"Eyelink",5
"19230",18,20,"high",6,"preparó","No",208.000000000005,208.000000000005,208.000000000005,208.000000000005,"Eyelink",7
"19231",18,20,"high",7,"tortilla.","No",112,112,112,112,"Eyelink",9
"19232",18,27,"high",1,"Están","No",96,NA,176,176,"Eyelink",5
"19233",18,27,"high",2,"preparando","No",111.900146484375,111.900146484375,111.900146484375,111.900146484375,"Eyelink",10
"19234",18,27,"high",3,"las","No",127.800048828125,127.800048828125,127.800048828125,127.800048828125,"Eyelink",3
"19235",18,27,"high",4,"leyes","Yes",80.099853515625,NA,240.39990234375,240.39990234375,"Eyelink",5
"19236",18,27,"high",5,"para","No",112,112,112,112,"Eyelink",4
"19237",18,27,"high",6,"el","No",NA,NA,NA,128.39990234376,"Eyelink",2
"19238",18,27,"high",7,"congreso.","No",112.09985351562,112.09985351562,112.09985351562,112.09985351562,"Eyelink",9
"19239",18,10,"high",2,"puede","No",95.699951171875,NA,431.699951171875,655.400146484375,"Eyelink",5
"19240",18,10,"high",3,"dejar","No",112.7001953125,112.7001953125,112.7001953125,383.30004882813,"Eyelink",5
"19241",18,10,"high",4,"de","No",255.499999999995,255.499999999995,255.499999999995,255.499999999995,"Eyelink",2
"19242",18,10,"high",5,"pensar","No",112.5,112.5,112.5,112.5,"Eyelink",6
"19243",18,10,"high",8,"hora","Yes",192.400390625,192.400390625,192.400390625,192.400390625,"Eyelink",4
"19244",18,10,"high",10,"almuerzo.","No",126.7998046875,126.7998046875,126.7998046875,126.7998046875,"Eyelink",9
"19245",18,31,"high",2,"tenemos","No",112.199951171875,NA,336.199951171875,336.199951171875,"Eyelink",7
"19246",18,31,"high",3,"el","No",96.400146484375,96.400146484375,96.400146484375,96.400146484375,"Eyelink",2
"19247",18,31,"high",5,"adecuado","No",127.09985351562,127.09985351562,127.09985351562,127.09985351562,"Eyelink",8
"19248",18,31,"high",6,"para","No",95.89990234374,95.89990234374,95.89990234374,95.89990234374,"Eyelink",4
"19249",18,31,"high",8,"plan.","No",127.2001953125,127.2001953125,127.2001953125,127.2001953125,"Eyelink",5
"19250",18,35,"high",2,"padre","No",96.300048828125,NA,192.2001953125,192.2001953125,"Eyelink",5
"19251",18,35,"high",3,"dice","No",95.5,95.5,95.5,95.5,"Eyelink",4
"19252",18,35,"high",4,"que","No",112.10009765625,112.10009765625,112.10009765625,112.10009765625,"Eyelink",3
"19253",18,35,"high",6,"estado","Yes",192.200195312495,192.200195312495,192.200195312495,192.200195312495,"Eyelink",6
"19254",18,35,"high",8,"se","No",111.7001953125,111.7001953125,111.7001953125,224.00024414062,"Eyelink",2
"19255",18,35,"high",9,"sostiene.","No",319,319,319,319,"Eyelink",9
"19256",18,36,"high",1,"Después","No",111.89990234375,111.89990234375,111.89990234375,111.89990234375,"Eyelink",7
"19257",18,36,"high",3,"partido","No",111.2001953125,111.2001953125,111.2001953125,111.2001953125,"Eyelink",7
"19258",18,36,"high",5,"ciudad","Yes",80.699951171875,NA,161,161,"Eyelink",6
"19259",18,36,"high",6,"quedó","No",192.10009765624,192.10009765624,192.10009765624,192.10009765624,"Eyelink",5
"19260",18,36,"high",7,"sucia.","No",160,160,160,160,"Eyelink",6
"19261",18,69,"low",3,"calor","No",112,112,112,112,"Eyelink",5
"19262",18,69,"low",5,"bebidas","No",143.39990234375,143.39990234375,143.39990234375,143.39990234375,"Eyelink",7
"19263",18,69,"low",6,"frías","No",96.10009765625,NA,287.80004882813,287.80004882813,"Eyelink",5
"19264",18,69,"low",7,"vienen","No",112.19995117188,112.19995117188,112.19995117188,112.19995117188,"Eyelink",6
"19265",18,69,"low",8,"muy","No",112.09985351562,112.09985351562,112.09985351562,112.09985351562,"Eyelink",3
"19266",18,56,"low",1,"El","No",112.300048828125,112.300048828125,112.300048828125,112.300048828125,"Eyelink",2
"19267",18,56,"low",3,"miraba","No",126.89990234375,126.89990234375,126.89990234375,126.89990234375,"Eyelink",6
"19268",18,56,"low",4,"cómo","No",160.10009765625,160.10009765625,160.10009765625,639.19995117187,"Eyelink",4
"19269",18,56,"low",6,"revista","Yes",207.899902343745,207.899902343745,207.899902343745,207.899902343745,"Eyelink",7
"19270",18,56,"low",7,"se","No",NA,NA,NA,96.30004882812,"Eyelink",2
"19271",18,56,"low",8,"imprimía.","No",142.60009765626,142.60009765626,142.60009765626,383.30004882813,"Eyelink",9
"19272",18,76,"low",3,"criatura","Yes",142.7001953125,142.7001953125,142.7001953125,478.7001953125,"Eyelink",8
"19273",18,76,"low",4,"apareció","No",176.89990234375,176.89990234375,176.89990234375,176.89990234375,"Eyelink",8
"19274",18,76,"low",5,"fascinó","No",175.89990234375,175.89990234375,175.89990234375,175.89990234375,"Eyelink",7
"19275",18,76,"low",7,"todos.","No",96.19995117187,NA,191.30004882812,191.30004882812,"Eyelink",6
"19276",18,83,"low",2,"diferentes","No",111.7001953125,NA,239.600341796875,319.600341796875,"Eyelink",10
"19277",18,83,"low",3,"sistemas","Yes",95.800048828125,NA,255.500244140625,255.500244140625,"Eyelink",8
"19278",18,83,"low",4,"funcionan","No",95.700195312495,95.700195312495,95.700195312495,95.700195312495,"Eyelink",9
"19279",18,83,"low",5,"adecuadamente.","No",111.80004882812,NA,255.90014648437,255.90014648437,"Eyelink",14
"19280",18,74,"low",1,"Aunque","No",144.300048828125,144.300048828125,144.300048828125,144.300048828125,"Eyelink",6
"19281",18,74,"low",3,"universo","Yes",128.099853515625,NA,256.499755859375,256.499755859375,"Eyelink",8
"19282",18,74,"low",4,"parece","No",143.89990234375,NA,239.999755859375,239.999755859375,"Eyelink",6
"19283",18,74,"low",5,"basto,","No",319.89990234376,319.89990234376,319.89990234376,319.89990234376,"Eyelink",6
"19284",18,74,"low",7,"asombroso.","No",111.60009765624,NA,303.49999999999,303.49999999999,"Eyelink",10
"19285",18,30,"high",2,"mirado","No",240.2001953125,240.2001953125,240.2001953125,240.2001953125,"Eyelink",6
"19286",18,30,"high",3,"bien","No",96,96,96,96,"Eyelink",4
"19287",18,30,"high",4,"las","No",112.300048828125,112.300048828125,112.300048828125,112.300048828125,"Eyelink",3
"19288",18,30,"high",7,"las","No",128.199951171875,128.199951171875,128.199951171875,128.199951171875,"Eyelink",3
"19289",18,30,"high",9,"iremos.","No",144.19995117188,NA,288.30004882813,288.30004882813,"Eyelink",7
"19290",18,88,"low",2,"pueden","No",111.699951171875,NA,239.599853515625,239.599853515625,"Eyelink",6
"19291",18,88,"low",3,"ver","No",161,161,161,161,"Eyelink",3
"19292",18,88,"low",4,"las","No",80.10009765625,80.10009765625,80.10009765625,80.10009765625,"Eyelink",3
"19293",18,88,"low",5,"imágenes","Yes",111.7998046875,NA,191.999755859375,191.999755859375,"Eyelink",8
"19294",18,88,"low",7,"esta","No",80.10009765624,80.10009765624,80.10009765624,80.10009765624,"Eyelink",4
"19295",18,88,"low",8,"cámara.","No",96.19995117187,96.19995117187,96.19995117187,96.19995117187,"Eyelink",7
"19296",18,66,"low",1,"Confiamos","No",80.60009765625,NA,177.699951171875,177.699951171875,"Eyelink",9
"19297",18,66,"low",2,"en","No",94.699951171875,94.699951171875,94.699951171875,94.699951171875,"Eyelink",2
"19298",18,66,"low",4,"visitas","Yes",144,144,144,144,"Eyelink",7
"19299",18,66,"low",5,"y","No",NA,NA,NA,97.2001953125,"Eyelink",1
"19300",18,66,"low",6,"su","No",NA,NA,NA,112,"Eyelink",2
"19301",18,66,"low",7,"educación.","No",176.19995117188,NA,352.19995117188,352.19995117188,"Eyelink",10
"19302",18,61,"low",1,"Nadie","No",97.5,97.5,97.5,97.5,"Eyelink",5
"19303",18,61,"low",3,"esperaba","No",127.800048828125,127.800048828125,127.800048828125,224.300048828125,"Eyelink",8
"19304",18,61,"low",5,"regalos","Yes",160.69995117188,160.69995117188,160.69995117188,160.69995117188,"Eyelink",7
"19305",18,61,"low",7,"este","No",143.19995117187,NA,286.89990234375,286.89990234375,"Eyelink",4
"19306",18,8,"high",2,"se","No",111,111,111,111,"Eyelink",2
"19307",18,8,"high",4,"elegido","No",96.10009765625,96.10009765625,96.10009765625,96.10009765625,"Eyelink",7
"19308",18,8,"high",5,"dónde","No",80.2998046875,80.2998046875,80.2998046875,80.2998046875,"Eyelink",5
"19309",18,8,"high",6,"hacer","No",304.599853515625,304.599853515625,304.599853515625,304.599853515625,"Eyelink",5
"19310",18,8,"high",7,"la","No",NA,NA,NA,144,"Eyelink",2
"19311",18,8,"high",8,"obra","Yes",143.69995117188,143.69995117188,143.69995117188,143.69995117188,"Eyelink",4
"19312",18,8,"high",9,"todavía.","No",128.5,NA,208.5,208.5,"Eyelink",8
"19313",18,42,"high",1,"Cuantos","No",191.5,191.5,191.5,191.5,"Eyelink",7
"19314",18,42,"high",2,"más","No",144.10009765625,144.10009765625,144.10009765625,224.20019531249,"Eyelink",3
"19315",18,42,"high",3,"metros","Yes",81.89990234375,81.89990234375,81.89990234375,81.89990234375,"Eyelink",6
"19316",18,42,"high",4,"recorramos","No",95.89990234375,NA,319.39990234375,319.39990234375,"Eyelink",10
"19317",18,42,"high",5,"mejor.","No",95.10009765626,95.10009765626,95.10009765626,95.10009765626,"Eyelink",6
"19318",18,65,"low",1,"En","No",NA,NA,NA,193.300048828125,"Eyelink",2
"19319",18,65,"low",2,"esta","No",191.599853515625,191.599853515625,191.599853515625,447.599853515625,"Eyelink",4
"19320",18,65,"low",3,"comunidad","No",111.999999999995,NA,208.199951171865,208.199951171865,"Eyelink",9
"19321",18,65,"low",5,"efectos","Yes",95.69995117188,NA,192.00000000001,192.00000000001,"Eyelink",7
"19322",18,65,"low",7,"se","No",111.19995117187,111.19995117187,111.19995117187,111.19995117187,"Eyelink",2
"19323",18,65,"low",8,"notaron.","No",129.10009765626,129.10009765626,129.10009765626,129.10009765626,"Eyelink",8
"19324",18,9,"high",1,"Espero","No",127.699951171875,127.699951171875,127.699951171875,127.699951171875,"Eyelink",6
"19325",18,9,"high",4,"zona","Yes",96.89990234375,96.89990234375,96.89990234375,96.89990234375,"Eyelink",4
"19326",18,9,"high",5,"esté","No",112,112,112,112,"Eyelink",4
"19327",18,9,"high",6,"bien","No",NA,NA,NA,112,"Eyelink",4
"19328",18,9,"high",7,"habilitada.","No",94.599853515625,94.599853515625,94.599853515625,207.399902343745,"Eyelink",11
"19329",18,57,"low",1,"Durante","No",193.300048828125,193.300048828125,193.300048828125,193.300048828125,"Eyelink",7
"19330",18,57,"low",5,"pintura","Yes",191.10009765625,191.10009765625,191.10009765625,191.10009765625,"Eyelink",7
"19331",18,57,"low",7,"vendió.","No",176.2998046875,176.2998046875,176.2998046875,176.2998046875,"Eyelink",7
"19332",18,13,"high",1,"Cuando","No",176.900146484375,176.900146484375,176.900146484375,176.900146484375,"Eyelink",6
"19333",18,13,"high",3,"el","No",111.89990234375,111.89990234375,111.89990234375,320,"Eyelink",2
"19334",18,13,"high",4,"lugar","Yes",224.199951171875,224.199951171875,224.199951171875,224.199951171875,"Eyelink",5
"19335",18,13,"high",6,"encantará.","No",142.19995117188,NA,269.7998046875,269.7998046875,"Eyelink",10
"19336",18,18,"high",2,"sé","No",NA,NA,NA,95.5,"Eyelink",2
"19337",18,18,"high",3,"cómo","No",144.000244140625,144.000244140625,144.000244140625,144.000244140625,"Eyelink",4
"19338",18,18,"high",4,"terminar","No",144.099853515625,144.099853515625,144.099853515625,144.099853515625,"Eyelink",8
"19339",18,18,"high",6,"serie","Yes",NA,NA,NA,95.7998046875,"Eyelink",5
"19340",18,18,"high",7,"de","No",127.999999999995,127.999999999995,127.999999999995,127.999999999995,"Eyelink",2
"19341",18,18,"high",8,"números.","No",96.19995117188,96.19995117188,96.19995117188,96.19995117188,"Eyelink",8
"19342",18,78,"low",4,"un","No",111.699951171875,111.699951171875,111.699951171875,111.699951171875,"Eyelink",2
"19343",18,78,"low",5,"reflejo","No",127.60009765625,NA,239.60009765625,239.60009765625,"Eyelink",7
"19344",18,78,"low",8,"pantalla","Yes",94.19995117188,NA,191.19995117188,191.19995117188,"Eyelink",8
"19345",18,78,"low",10,"la","No",111.89990234374,111.89990234374,111.89990234374,111.89990234374,"Eyelink",2
"19346",18,21,"high",2,"frío","No",110.89990234375,110.89990234375,110.89990234375,191.099853515625,"Eyelink",4
"19347",18,21,"high",3,"en","No",NA,NA,NA,112.19995117188,"Eyelink",2
"19348",18,21,"high",4,"los","No",112,112,112,112,"Eyelink",3
"19349",18,21,"high",7,"invierno.","No",111.499999999995,NA,239.299804687495,239.299804687495,"Eyelink",9
"19350",18,22,"high",2,"te","No",112,112,112,112,"Eyelink",2
"19351",18,22,"high",3,"fijas","No",176.199951171875,176.199951171875,176.199951171875,176.199951171875,"Eyelink",5
"19352",18,22,"high",7,"verás","No",143.89990234374,143.89990234374,143.89990234374,143.89990234374,"Eyelink",5
"19353",18,22,"high",10,"te","No",144.10009765625,144.10009765625,144.10009765625,144.10009765625,"Eyelink",2
"19354",18,22,"high",11,"estafan.","No",111.90014648437,NA,256.19995117187,256.19995117187,"Eyelink",8
"19355",18,85,"low",1,"Sorprendentemente","No",207.39990234375,NA,448.599853515625,448.599853515625,"Eyelink",17
"19356",18,85,"low",3,"doctores","Yes",175.400390624995,175.400390624995,175.400390624995,175.400390624995,"Eyelink",8
"19357",18,85,"low",5,"han","No",96.09985351562,96.09985351562,96.09985351562,96.09985351562,"Eyelink",3
"19358",18,85,"low",6,"resuelto.","No",128.10009765624,128.10009765624,128.10009765624,128.10009765624,"Eyelink",9
"19359",18,91,"low",1,"Hay","No",NA,NA,NA,207.7001953125,"Eyelink",3
"19360",18,91,"low",2,"suficientes","No",160,160,160,510.60009765625,"Eyelink",11
"19361",18,91,"low",3,"corazones","Yes",144,144,144,144,"Eyelink",9
"19362",18,91,"low",4,"solos","No",192.30004882812,192.30004882812,192.30004882812,192.30004882812,"Eyelink",5
"19363",18,91,"low",6,"este","No",127.10009765624,NA,239.10009765624,351.80004882812,"Eyelink",4
"19364",18,91,"low",7,"mundo.","No",143.5,143.5,143.5,271.5,"Eyelink",6
"19365",18,24,"high",1,"Desde","No",128.900146484375,128.900146484375,128.900146484375,128.900146484375,"Eyelink",5
"19366",18,24,"high",2,"aquí","No",111.800048828125,111.800048828125,111.800048828125,111.800048828125,"Eyelink",4
"19367",18,24,"high",4,"oyen","No",80.400146484375,80.400146484375,80.400146484375,80.400146484375,"Eyelink",4
"19368",18,24,"high",7,"se","No",110.499999999995,110.499999999995,110.499999999995,110.499999999995,"Eyelink",2
"19369",18,24,"high",8,"acercan.","No",95.80004882812,95.80004882812,95.80004882812,95.80004882812,"Eyelink",8
"19370",18,49,"high",2,"preciosas","No",81.10009765625,NA,193.7001953125,322.10034179687,"Eyelink",9
"19371",18,49,"high",3,"estas","No",96,96,96,96,"Eyelink",5
"19372",18,49,"high",4,"flores","Yes",NA,NA,NA,95.2998046875,"Eyelink",6
"19373",18,49,"high",5,"campestres.","No",95.60009765625,95.60009765625,95.60009765625,207.60009765625,"Eyelink",11
"19374",18,54,"low",1,"Todo","No",94.5,94.5,94.5,94.5,"Eyelink",4
"19375",18,54,"low",2,"equipo","No",80.7998046875,80.7998046875,80.7998046875,80.7998046875,"Eyelink",6
"19376",18,54,"low",3,"debe","No",96.199951171875,96.199951171875,96.199951171875,96.199951171875,"Eyelink",4
"19377",18,54,"low",4,"tener","No",127.89990234375,NA,223.699951171875,223.699951171875,"Eyelink",5
"19378",18,54,"low",6,"jugador","Yes",225.30004882813,225.30004882813,225.30004882813,225.30004882813,"Eyelink",7
"19379",18,54,"low",8,"iniciativa.","No",80.5,NA,208.60009765625,208.60009765625,"Eyelink",11
"19380",18,51,"low",2,"la","No",223.900146484375,223.900146484375,223.900146484375,223.900146484375,"Eyelink",2
"19381",18,51,"low",3,"empresa","No",97.300048828125,97.300048828125,97.300048828125,97.300048828125,"Eyelink",7
"19382",18,51,"low",4,"el","No",144.10009765625,144.10009765625,144.10009765625,144.10009765625,"Eyelink",2
"19383",18,51,"low",7,"ayudó","No",96.10009765624,96.10009765624,96.10009765624,96.10009765624,"Eyelink",5
"19384",18,51,"low",8,"mucho.","No",159.90014648437,159.90014648437,159.90014648437,159.90014648437,"Eyelink",6
"19385",18,50,"high",2,"pones","No",128.300048828125,128.300048828125,128.300048828125,128.300048828125,"Eyelink",5
"19386",18,50,"high",3,"tantas","No",80.10009765625,80.10009765625,80.10009765625,80.10009765625,"Eyelink",6
"19387",18,50,"high",4,"reglas","Yes",80,80,80,80,"Eyelink",6
"19388",18,50,"high",6,"muy","No",144.699951171875,144.699951171875,144.699951171875,144.699951171875,"Eyelink",3
"19389",18,50,"high",7,"difícil.","No",111.899902343755,111.899902343755,111.899902343755,111.899902343755,"Eyelink",8
"19390",18,33,"high",2,"movimiento","No",80,NA,256.5,256.5,"Eyelink",10
"19391",18,33,"high",4,"hombre","Yes",112,112,112,112,"Eyelink",6
"19392",18,33,"high",6,"inesperado.","No",158.499999999995,NA,334.699951171855,334.699951171855,"Eyelink",11
"19393",18,7,"high",1,"Estamos","No",175.60009765625,175.60009765625,175.60009765625,175.60009765625,"Eyelink",7
"19394",18,7,"high",2,"preparando","No",128.300048828125,NA,224.199951171875,224.199951171875,"Eyelink",10
"19395",18,7,"high",5,"para","No",96.30004882812,96.30004882812,96.30004882812,96.30004882812,"Eyelink",4
"19396",18,7,"high",7,"invitados.","No",112.19995117187,112.19995117187,112.19995117187,112.19995117187,"Eyelink",10
"19397",18,70,"low",2,"tarde","No",NA,NA,NA,319.199951171875,"Eyelink",5
"19398",18,70,"low",6,"centro","No",NA,NA,NA,96.59985351563,"Eyelink",6
"19399",18,70,"low",7,"cerrarán.","No",175.60009765624,175.60009765624,175.60009765624,175.60009765624,"Eyelink",9
"19400",18,19,"high",1,"Es","No",NA,NA,NA,256,"Eyelink",2
"19401",18,19,"high",2,"fácil","No",128.5,128.5,128.5,337.000244140625,"Eyelink",5
"19402",18,19,"high",3,"trabajar","No",159.999999999995,159.999999999995,159.999999999995,159.999999999995,"Eyelink",8
"19403",18,19,"high",5,"la","No",80.10009765625,80.10009765625,80.10009765625,80.10009765625,"Eyelink",2
"19404",18,19,"high",6,"gente","Yes",81.09985351563,81.09985351563,81.09985351563,81.09985351563,"Eyelink",5
"19405",18,19,"high",7,"adecuada.","No",320.30004882813,320.30004882813,320.30004882813,320.30004882813,"Eyelink",9
"19406",18,80,"low",2,"será","No",159.300048828125,159.300048828125,159.300048828125,159.300048828125,"Eyelink",4
"19407",18,80,"low",3,"molestia","Yes",159.89990234375,159.89990234375,159.89990234375,159.89990234375,"Eyelink",8
"19408",18,80,"low",4,"ocuparme","No",111.10009765625,NA,206.89990234375,206.89990234375,"Eyelink",8
"19409",18,80,"low",6,"los","No",111.899902343745,111.899902343745,111.899902343745,111.899902343745,"Eyelink",3
"19410",18,80,"low",7,"recados.","No",144.10009765626,144.10009765626,144.10009765626,144.10009765626,"Eyelink",8
"19411",18,40,"high",2,"final","No",80,80,80,80,"Eyelink",5
"19412",18,40,"high",3,"del","No",96.099853515625,96.099853515625,96.099853515625,96.099853515625,"Eyelink",3
"19413",18,40,"high",4,"juego","No",95.599853515625,95.599853515625,95.599853515625,95.599853515625,"Eyelink",5
"19414",18,40,"high",6,"verdad","Yes",176,176,176,176,"Eyelink",6
"19415",18,40,"high",7,"sale","No",111.80004882812,111.80004882812,111.80004882812,111.80004882812,"Eyelink",4
"19416",18,40,"high",9,"la","No",160.09985351563,160.09985351563,160.09985351563,160.09985351563,"Eyelink",2
"19417",18,17,"high",2,"ganas","No",94.89990234375,94.89990234375,94.89990234375,190.39990234375,"Eyelink",5
"19418",18,17,"high",3,"de","No",NA,NA,NA,96.19995117188,"Eyelink",2
"19419",18,17,"high",4,"que","No",80.5,NA,175.599853515625,175.599853515625,"Eyelink",3
"19420",18,17,"high",7,"noche","Yes",287.2998046875,287.2998046875,287.2998046875,287.2998046875,"Eyelink",5
"19421",18,17,"high",8,"por","No",160.69995117187,160.69995117187,160.69995117187,160.69995117187,"Eyelink",3
"19422",18,17,"high",9,"fin.","No",95.80004882812,95.80004882812,95.80004882812,95.80004882812,"Eyelink",4
"19423",18,89,"low",1,"Hay","No",160.2001953125,160.2001953125,160.2001953125,160.2001953125,"Eyelink",3
"19424",18,89,"low",2,"tantas","No",NA,NA,NA,112.39990234374,"Eyelink",6
"19425",18,89,"low",3,"tarjetas","Yes",112.300048828125,112.300048828125,112.300048828125,112.300048828125,"Eyelink",8
"19426",18,89,"low",6,"puedo","No",143.90014648437,143.90014648437,143.90014648437,143.90014648437,"Eyelink",5
"19427",18,89,"low",7,"elegir.","No",142.89990234376,142.89990234376,142.89990234376,142.89990234376,"Eyelink",7
"19428",18,44,"high",2,"han","No",96.10009765625,96.10009765625,96.10009765625,96.10009765625,"Eyelink",3
"19429",18,44,"high",3,"devuelto","No",144.400146484375,144.400146484375,144.400146484375,144.400146484375,"Eyelink",8
"19430",18,44,"high",4,"unos","No",96.099853515625,96.099853515625,96.099853515625,96.099853515625,"Eyelink",4
"19431",18,44,"high",5,"libros","Yes",159.800048828125,159.800048828125,159.800048828125,159.800048828125,"Eyelink",6
"19432",18,44,"high",7,"extrañaba.","No",111.30004882812,111.30004882812,111.30004882812,111.30004882812,"Eyelink",10
"19433",18,73,"low",1,"Durante","No",176,NA,272,384.60009765625,"Eyelink",7
"19434",18,73,"low",3,"lectura","No",96.199951171875,NA,225.10009765625,225.10009765625,"Eyelink",7
"19435",18,73,"low",4,"el","No",95.89990234375,95.89990234375,95.89990234375,95.89990234375,"Eyelink",2
"19436",18,73,"low",5,"tribunal","Yes",128.900146484375,NA,240.999999999995,240.999999999995,"Eyelink",8
"19437",18,73,"low",6,"estaba","No",176.89990234376,176.89990234376,176.89990234376,176.89990234376,"Eyelink",6
"19438",18,73,"low",7,"aburrido.","No",94.90014648437,94.90014648437,94.90014648437,94.90014648437,"Eyelink",9
"19439",18,72,"low",1,"Tengo","No",190.39990234375,190.39990234375,190.39990234375,190.39990234375,"Eyelink",5
"19440",18,72,"low",3,"vigilar","No",96.10009765625,NA,208.000244140625,208.000244140625,"Eyelink",7
"19441",18,72,"low",5,"fantasma","Yes",113.10009765625,NA,241,241,"Eyelink",8
"19442",18,72,"low",6,"atentamente.","No",112.10009765625,NA,303.90014648437,303.90014648437,"Eyelink",12
"19443",18,59,"low",1,"Estoy","No",NA,NA,NA,96.10009765625,"Eyelink",5
"19444",18,59,"low",2,"a","No",96,96,96,96,"Eyelink",1
"19445",18,59,"low",4,"partida","Yes",96,NA,176.10009765625,176.10009765625,"Eyelink",7
"19446",18,59,"low",6,"ganar","No",143.69995117187,143.69995117187,143.69995117187,143.69995117187,"Eyelink",5
"19447",18,59,"low",8,"torneo.","No",191.89990234375,191.89990234375,191.89990234375,191.89990234375,"Eyelink",7
"19448",18,45,"high",1,"Hacen","No",NA,NA,NA,145,"Eyelink",5
"19449",18,45,"high",2,"falta","No",97.39990234375,97.39990234375,97.39990234375,193.19970703125,"Eyelink",5
"19450",18,45,"high",3,"unos","No",95.89990234375,95.89990234375,95.89990234375,95.89990234375,"Eyelink",4
"19451",18,45,"high",6,"comprometidos.","No",95.199951171875,95.199951171875,95.199951171875,382.899902343745,"Eyelink",14
"19452",18,28,"high",1,"Entre","No",126.900146484375,126.900146484375,126.900146484375,126.900146484375,"Eyelink",5
"19453",18,28,"high",4,"islas","Yes",160.39990234375,NA,287.2998046875,287.2998046875,"Eyelink",5
"19454",18,28,"high",7,"tiene","No",112.40014648437,NA,207.80004882811,207.80004882811,"Eyelink",5
"19455",18,28,"high",8,"volcanes.","No",352.19995117187,352.19995117187,352.19995117187,352.19995117187,"Eyelink",9
"19456",18,84,"low",2,"gustan","No",176,176,176,176,"Eyelink",6
"19457",18,84,"low",3,"los","No",80,80,80,80,"Eyelink",3
"19458",18,84,"low",4,"consejos","Yes",95.7001953125,95.7001953125,95.7001953125,207.90014648437,"Eyelink",8
"19459",18,84,"low",5,"que","No",NA,NA,NA,160.2998046875,"Eyelink",3
"19460",18,84,"low",6,"me","No",95.800048828125,95.800048828125,95.800048828125,191.999999999995,"Eyelink",2
"19461",18,84,"low",8,"siempre.","No",160,160,160,160,"Eyelink",8
"19462",18,52,"low",1,"No","No",80.5,80.5,80.5,80.5,"Eyelink",2
"19463",18,52,"low",2,"esperabamos","No",111.89990234375,NA,383.599853515625,383.599853515625,"Eyelink",11
"19464",18,52,"low",3,"que","No",113.10009765625,113.10009765625,113.10009765625,113.10009765625,"Eyelink",3
"19465",18,52,"low",5,"pescado","Yes",112.000000000005,NA,241.100097656265,369.300048828135,"Eyelink",7
"19466",18,52,"low",6,"saltase","No",287.89990234376,NA,400.09985351563,496.09985351563,"Eyelink",7
"19467",18,52,"low",8,"la","No",127.90014648438,127.90014648438,127.90014648438,127.90014648438,"Eyelink",2
"19468",18,52,"low",9,"red.","No",94.89990234376,94.89990234376,94.89990234376,94.89990234376,"Eyelink",4
"19469",18,47,"high",2,"cansan","No",175.400146484375,NA,367.7001953125,624.00024414062,"Eyelink",6
"19470",18,47,"high",3,"las","No",143.800048828125,143.800048828125,143.800048828125,143.800048828125,"Eyelink",3
"19471",18,47,"high",4,"calles","Yes",95.60009765625,95.60009765625,95.60009765625,95.60009765625,"Eyelink",6
"19472",18,47,"high",6,"este","No",80.09985351562,NA,160.19995117186,160.19995117186,"Eyelink",4
"19473",18,47,"high",7,"laberinto.","No",224.40014648438,224.40014648438,224.40014648438,224.40014648438,"Eyelink",10
"19474",18,99,"low",2,"niño","No",145.400146484375,145.400146484375,145.400146484375,321.600097656245,"Eyelink",4
"19475",18,99,"low",3,"fue","No",112.5,112.5,112.5,112.5,"Eyelink",3
"19476",18,99,"low",6,"pastillas","Yes",96.10009765625,96.10009765625,96.10009765625,96.10009765625,"Eyelink",9
"19477",18,99,"low",7,"para","No",128.30004882813,128.30004882813,128.30004882813,128.30004882813,"Eyelink",4
"19478",18,99,"low",8,"el","No",111.69995117187,111.69995117187,111.69995117187,111.69995117187,"Eyelink",2
"19479",18,99,"low",9,"abuelo.","No",110.60009765626,110.60009765626,110.60009765626,110.60009765626,"Eyelink",7
"19480",18,34,"high",2,"profesor","No",112.2001953125,NA,288.7001953125,288.7001953125,"Eyelink",8
"19481",18,34,"high",3,"dibujó","No",160.199951171875,160.199951171875,160.199951171875,160.199951171875,"Eyelink",6
"19482",18,34,"high",5,"número","Yes",95.80004882812,95.80004882812,95.80004882812,95.80004882812,"Eyelink",6
"19483",18,34,"high",6,"en","No",NA,NA,NA,81.19995117187,"Eyelink",2
